symbol,tf_minutes,side,final_score,ml_score,heur_score,entry_price,sl_pct,tp1_pct,tp2_pct,tp3_pct,risk_reward,risk_reward_tp2,predictors_score,raw_signals_score,indicators_score,market_score,coverage_score,consensus_score,price10_score,bounce_prob,bounce_score,breakout_prob,breakout_score,trend_strength,momentum_strength,volatility_regime,volume_spike_score,level_aware,market_quality_score,quality_multiplier,quality_grade,original_score,pred_vs_raw,pred_vs_ind,component_std,component_min,ml_heur_gap,score_per_risk,atr_pct,market_factor,score_factor,tp1_hit,tp2_hit,tp3_hit,label_win,label_tp_level,label_pnl_pct,label_max_favorable,label_max_adverse,label_bars
LAUSDT,15,-1,0.5593,0.2442,0.3978,0.209200,0.020000,0.010000,0.020000,0.030000,0.5000,1.0000,0.4053,0.6314,0.8873,0.6500,1.0000,0.7442,0.2442,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8082,D,0.5593,0.6418,0.4567,0.170591,0.4053,0.1536,27.96,0.007481,1.0000,0.8017,1,0,0,1.0,1.0,0.007300,0.016730,0.004780,7
XMRUSDT,15,-1,0.5752,0.3140,0.4449,337.019989,0.012668,0.010000,0.020000,0.030000,0.7894,1.5787,0.4311,0.6779,0.7760,0.6500,1.0000,0.8140,0.3140,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8745,D,0.5752,0.6359,0.5556,0.126008,0.4311,0.1308,45.40,0.007808,1.0000,0.8088,1,0,0,1.0,1.0,0.007300,0.018901,0.009109,11
POWERUSDT,15,-1,0.5718,0.2476,0.4012,0.190130,0.020000,0.024511,0.045753,0.071898,1.2255,2.2877,0.4065,0.9056,0.8816,0.6500,1.0000,0.7476,0.2476,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8505,D,0.5718,0.4489,0.4611,0.202135,0.4065,0.1536,28.59,0.032681,1.0000,0.8073,0,0,0,0.0,-1.0,-0.020000,0.016462,0.049177,2
AVAXUSDT,15,-1,0.5629,1.0000,0.0000,9.356000,0.020000,0.010000,0.020000,0.030000,0.5000,1.0000,0.6852,0.5423,0.7544,0.6500,1.0000,0.6000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8866,D,0.5629,1.2636,0.9082,0.076648,0.5423,1.0000,28.14,0.004776,1.0000,0.8033,1,1,0,1.0,2.0,0.011901,0.024049,0.001603,19
LAUSDT,15,-1,0.5583,0.2933,0.4258,0.208400,0.020000,0.010000,0.020000,0.030000,0.5000,1.0000,0.4234,0.6180,0.8131,0.6500,1.0000,0.7933,0.2933,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8300,D,0.5583,0.6852,0.5208,0.138456,0.4234,0.1325,27.91,0.007385,1.0000,0.8012,1,0,0,1.0,1.0,0.007300,0.012956,0.008637,5
XMRUSDT,15,-1,0.6288,0.4097,0.5451,337.399994,0.011451,0.010000,0.020000,0.030000,0.8733,1.7466,0.4665,0.6786,0.8869,0.6500,1.0000,0.9097,0.4097,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8927,D,0.6288,0.6875,0.5261,0.149078,0.4665,0.1354,54.91,0.007543,1.0000,0.8329,1,1,0,1.0,2.0,0.011901,0.020006,0.007973,6
ZKPUSDT,60,1,0.6459,0.4226,0.5556,0.102740,0.030000,0.023373,0.043629,0.068560,0.7791,1.4543,0.4713,0.9061,0.8357,0.3500,1.0000,0.9226,0.4226,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8283,D,0.6459,0.5202,0.5640,0.235409,0.3500,0.1330,21.53,0.031164,1.0000,0.8407,0,0,0,0.0,-1.0,-0.030000,0.001363,0.057913,1
CYBERUSDT,60,-1,0.5650,0.2663,0.4197,0.567100,0.030000,0.015000,0.028000,0.040000,0.5000,0.9333,0.4134,0.7395,0.7153,0.6500,1.0000,0.7663,0.2663,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8392,D,0.5650,0.5590,0.5780,0.129012,0.4134,0.1535,18.83,0.013593,1.0000,0.8042,1,0,0,1.0,1.0,0.010800,0.019221,0.003527,5
MMTUSDT,15,-1,0.6006,0.4226,0.5556,0.131100,0.020000,0.010000,0.020000,0.030000,0.5000,1.0000,0.4713,0.6003,0.8391,0.6500,1.0000,0.9226,0.4226,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8578,D,0.6006,0.7852,0.5617,0.132063,0.4713,0.1330,30.03,0.006604,1.0000,0.8202,1,1,0,1.0,2.0,0.011901,0.025172,0.001526,6
LINEAUSDT,15,-1,0.5703,0.3034,0.4545,0.003703,0.020000,0.010000,0.020000,0.030000,0.5000,1.0000,0.4272,0.6269,0.8454,0.6500,1.0000,0.8034,0.3034,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8298,D,0.5703,0.6814,0.5053,0.148087,0.4272,0.1512,28.51,0.007679,1.0000,0.8066,1,1,0,1.0,2.0,0.011901,0.022414,0.003511,6
ESPUSDT,15,-1,0.5801,0.1729,0.3170,0.055680,0.020000,0.013507,0.025213,0.039620,0.6753,1.2606,0.3789,0.8452,0.8226,0.6500,1.0000,0.6729,0.1729,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8172,D,0.5801,0.4482,0.4606,0.186463,0.3789,0.1441,29.01,0.018009,1.0000,0.8111,1,1,1,1.0,3.0,0.018459,0.062500,0.010596,7
DASHUSDT,15,-1,0.5600,0.3282,0.4576,37.610001,0.020000,0.010000,0.020000,0.030000,0.5000,1.0000,0.4364,0.5910,0.8014,0.6500,1.0000,0.8282,0.3282,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8466,D,0.5600,0.7383,0.5445,0.130733,0.4364,0.1294,28.00,0.009706,1.0000,0.8020,1,1,0,1.0,2.0,0.011901,0.024727,0.002925,15
WLFIUSDT,15,-1,0.6068,0.4226,0.5556,0.101900,0.020000,0.010000,0.020000,0.030000,0.5000,1.0000,0.4713,0.5977,0.8749,0.6500,1.0000,0.9226,0.4226,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8517,D,0.6068,0.7886,0.5387,0.145970,0.4713,0.1330,30.34,0.008019,1.0000,0.8231,1,1,0,1.0,2.0,0.011901,0.035329,0.031403,10
TRXUSDT,60,-1,0.6619,1.0000,0.0000,0.280470,0.010000,0.015000,0.028000,0.040000,1.5000,2.8000,0.6852,0.8207,0.9096,0.6500,1.0000,0.6000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0076,C,0.6619,0.8349,0.7533,0.104406,0.6500,1.0000,66.19,0.002506,1.0000,0.8479,0,0,0,0.0,-1.0,-0.010000,0.004386,0.010340,26
CYBERUSDT,15,-1,0.6068,0.4226,0.5556,0.567100,0.020000,0.010000,0.020000,0.030000,0.5000,1.0000,0.4713,0.6230,0.8367,0.6500,1.0000,0.9226,0.4226,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8624,D,0.6068,0.7566,0.5633,0.129833,0.4713,0.1330,30.34,0.006559,1.0000,0.8231,1,0,0,1.0,1.0,0.007300,0.019221,0.003527,19
TAOUSDT,15,-1,0.5821,0.3366,0.4840,184.470001,0.020000,0.010000,0.020000,0.030000,0.5000,1.0000,0.4395,0.6294,0.8457,0.6500,1.0000,0.8366,0.3366,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8492,D,0.5821,0.6983,0.5196,0.143821,0.4395,0.1474,29.11,0.007887,1.0000,0.8120,1,1,0,1.0,2.0,0.011901,0.028243,0.007644,10
ESPUSDT,60,-1,0.5506,0.1846,0.3316,0.055680,0.030000,0.027143,0.050668,0.079621,0.9048,1.6889,0.3832,0.8707,0.5961,0.6500,1.0000,0.6846,0.1846,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8251,D,0.5506,0.4401,0.6428,0.173423,0.3832,0.1470,18.35,0.036191,1.0000,0.7978,1,1,0,1.0,2.0,0.031751,0.082256,0.010596,4
POWERUSDT,15,-1,0.6265,0.2442,0.3978,0.187340,0.020000,0.024706,0.046118,0.072471,1.2353,2.3059,0.4053,0.9092,0.8348,0.6500,1.0000,0.7442,0.2442,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8841,D,0.6265,0.4457,0.4854,0.194509,0.4053,0.1536,31.32,0.032941,1.0000,0.8319,0,0,0,0.0,-1.0,-0.020000,0.001548,0.064802,1
ESPUSDT,15,-1,0.5760,0.1728,0.3169,0.055810,0.020000,0.013166,0.024576,0.038619,0.6583,1.2288,0.3788,0.8062,0.8582,0.6500,1.0000,0.6728,0.1728,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8141,D,0.5760,0.4699,0.4414,0.186484,0.3788,0.1441,28.80,0.017554,1.0000,0.8092,1,1,1,1.0,3.0,0.017993,0.064684,0.006450,6
BERAUSDT,15,-1,0.5538,0.2811,0.4142,0.647600,0.020000,0.010000,0.020000,0.030000,0.5000,1.0000,0.4189,0.6376,0.7814,0.6500,1.0000,0.7811,0.2811,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8331,D,0.5538,0.6571,0.5361,0.130068,0.4189,0.1331,27.69,0.007527,1.0000,0.7992,1,0,0,1.0,1.0,0.007300,0.023471,0.000772,15
SUIUSDT,15,-1,0.5672,1.0000,0.0000,0.988100,0.020000,0.010000,0.020000,0.030000,0.5000,1.0000,0.6852,0.5456,0.7745,0.6500,1.0000,0.6000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8852,D,0.5672,1.2559,0.8847,0.081962,0.5456,1.0000,28.36,0.007099,1.0000,0.8052,1,1,1,1.0,3.0,0.014000,0.031272,0.000202,8
EULUSDT,15,-1,0.5659,0.1592,0.2989,1.156000,0.020000,0.056661,0.058661,0.086984,2.8330,2.9330,0.3738,0.8683,0.7368,0.6500,1.0000,0.6592,0.1592,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9662,C,0.5659,0.4304,0.5073,0.181175,0.3738,0.1398,28.29,0.039538,1.0000,0.8047,1,1,1,1.0,3.0,0.060093,0.095156,0.013841,12
METUSDT,15,-1,0.5553,0.0944,0.1928,0.219300,0.020000,0.010000,0.020000,0.030000,0.5000,1.0000,0.3498,0.8591,0.8221,0.6500,1.0000,0.6000,0.0944,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.7830,D,0.5553,0.4071,0.4255,0.201156,0.3498,0.0985,27.76,0.007521,1.0000,0.7999,1,1,0,1.0,2.0,0.011901,0.021432,0.000000,18
ETCUSDT,15,-1,0.5734,1.0000,0.0000,8.779000,0.020000,0.010000,0.020000,0.030000,0.5000,1.0000,0.6852,0.5760,0.7648,0.6500,1.0000,0.6000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8977,D,0.5734,1.1895,0.8959,0.067912,0.5760,1.0000,28.67,0.005440,1.0000,0.8080,1,1,0,1.0,2.0,0.011901,0.021984,0.000000,16
TAOUSDT,15,-1,0.5648,0.2025,0.3527,185.199997,0.020000,0.013067,0.020000,0.030000,0.6533,1.0000,0.3898,0.6965,0.9001,0.6500,1.0000,0.7025,0.2025,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8219,D,0.5648,0.5597,0.4331,0.181714,0.3898,0.1503,28.24,0.007838,1.0000,0.8041,1,1,1,1.0,3.0,0.016147,0.030616,0.001620,6
AVAXUSDT,15,-1,0.5698,1.0000,0.0000,9.359000,0.020000,0.010000,0.020000,0.030000,0.5000,1.0000,0.6852,0.5641,0.7616,0.6500,1.0000,0.6000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8938,D,0.5698,1.2147,0.8997,0.070977,0.5641,1.0000,28.49,0.004586,1.0000,0.8064,1,1,0,1.0,2.0,0.011901,0.024362,0.000214,18
DASHUSDT,15,-1,0.5528,1.0000,0.0000,37.450001,0.020000,0.010000,0.020000,0.030000,0.5000,1.0000,0.6852,0.6637,0.5142,0.6500,1.0000,0.6000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8980,D,0.5528,1.0324,1.3324,0.067027,0.5142,1.0000,27.64,0.009183,1.0000,0.7988,1,1,0,1.0,2.0,0.011901,0.020561,0.003204,4
ZORAUSDT,15,-1,0.6621,0.4226,0.5556,0.021060,0.020000,0.010000,0.020000,0.030000,0.5000,1.0000,0.4713,0.7214,0.9700,0.6500,1.0000,0.9226,0.4226,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8573,D,0.6621,0.6533,0.4859,0.178970,0.4713,0.1330,33.10,0.006279,1.0000,0.8479,1,0,0,1.0,1.0,0.007300,0.015195,0.007123,15
MEUSDT,15,-1,0.5579,0.1713,0.2931,0.140800,0.020000,0.010000,0.020000,0.030000,0.5000,1.0000,0.3783,0.9285,0.5764,0.6500,1.0000,0.6713,0.1713,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.7883,D,0.5579,0.4074,0.6563,0.197320,0.3783,0.1218,27.89,0.006903,1.0000,0.8010,1,1,0,1.0,2.0,0.011901,0.022017,0.017756,26
BERAUSDT,15,-1,0.6221,0.2686,0.4021,0.644600,0.020000,0.010000,0.020000,0.030000,0.5000,1.0000,0.4143,0.9169,0.7512,0.6500,1.0000,0.7686,0.2686,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8323,D,0.6221,0.4519,0.5515,0.182108,0.4143,0.1335,31.10,0.007609,1.0000,0.8299,1,0,0,1.0,1.0,0.007300,0.018926,0.004034,8
AXSUSDT,15,-1,0.5999,0.4226,0.5556,1.385000,0.020000,0.010000,0.020000,0.030000,0.5000,1.0000,0.4713,0.6313,0.7895,0.6500,1.0000,0.9226,0.4226,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8703,D,0.5999,0.7466,0.5970,0.112798,0.4713,0.1330,30.00,0.006548,1.0000,0.8200,1,0,0,1.0,1.0,0.007300,0.016606,0.005776,4
ZECUSDT,15,-1,0.5682,1.0000,0.0000,293.600006,0.020000,0.010116,0.020000,0.030000,0.5058,1.0000,0.6852,0.5881,0.7164,0.6500,1.0000,0.6000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9189,C,0.5682,1.1651,0.9565,0.047660,0.5881,1.0000,28.41,0.010517,1.0000,0.8057,1,0,0,1.0,1.0,0.007381,0.020811,0.002350,4
SONICUSDT,15,-1,0.6296,0.4226,0.5556,0.047640,0.020000,0.010000,0.020000,0.030000,0.5000,1.0000,0.4713,0.6585,0.8995,0.6500,1.0000,0.9226,0.4226,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8589,D,0.6296,0.7158,0.5240,0.152205,0.4713,0.1330,31.48,0.006136,1.0000,0.8333,1,0,0,1.0,1.0,0.007300,0.017212,0.002729,4
AAVEUSDT,15,-1,0.6146,1.0000,0.0000,125.459999,0.020000,0.010000,0.020000,0.030000,0.5000,1.0000,0.6852,0.8646,0.5699,0.6500,1.0000,0.6000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9017,C,0.6146,0.7925,1.2022,0.107839,0.5699,1.0000,30.73,0.006240,1.0000,0.8266,1,1,0,1.0,2.0,0.011901,0.023753,0.000000,12
ESPUSDT,15,-1,0.5724,0.2980,0.4496,0.055410,0.020000,0.012484,0.023304,0.036621,0.6242,1.1652,0.4252,0.6385,0.8491,0.6500,1.0000,0.7980,0.2980,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8369,D,0.5724,0.6659,0.5007,0.149985,0.4252,0.1516,28.62,0.016646,1.0000,0.8076,1,1,1,1.0,3.0,0.017062,0.057932,0.011550,4
XMRUSDT,15,-1,0.5800,0.2534,0.4070,336.220001,0.014355,0.010000,0.020000,0.030000,0.6966,1.3932,0.4087,0.7466,0.8096,0.6500,1.0000,0.7534,0.2534,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8526,D,0.5800,0.5474,0.5048,0.152474,0.4087,0.1537,40.40,0.007450,1.0000,0.8110,1,0,0,1.0,1.0,0.007300,0.016567,0.001517,7
AXSUSDT,15,-1,0.6123,0.4226,0.5556,1.385000,0.020000,0.010000,0.020000,0.030000,0.5000,1.0000,0.4713,0.6876,0.7680,0.6500,1.0000,0.9226,0.4226,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8794,D,0.6123,0.6854,0.6137,0.108534,0.4713,0.1330,30.62,0.006648,1.0000,0.8256,1,0,0,1.0,1.0,0.007300,0.016606,0.002166,3
ZORAUSDT,15,-1,0.6226,0.4226,0.5556,0.021050,0.020000,0.010000,0.020000,0.030000,0.5000,1.0000,0.4713,0.6392,0.8925,0.6500,1.0000,0.9226,0.4226,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8568,D,0.6226,0.7373,0.5281,0.150103,0.4713,0.1330,31.13,0.006410,1.0000,0.8302,1,0,0,1.0,1.0,0.007300,0.014727,0.000000,14
FARTCOINUSDT,15,-1,0.6134,1.0000,0.0000,0.197200,0.020000,0.010000,0.020000,0.030000,0.5000,1.0000,0.6852,0.9066,0.5002,0.6500,1.0000,0.6000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8661,D,0.6134,0.7558,1.3699,0.145334,0.5002,1.0000,30.67,0.010882,1.0000,0.8260,1,0,0,1.0,1.0,0.007300,0.021298,0.004057,2
DUSKUSDT,15,-1,0.5996,0.4198,0.5533,0.100960,0.020000,0.010000,0.020000,0.030000,0.5000,1.0000,0.4703,0.6341,0.7884,0.6500,1.0000,0.9198,0.4198,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8701,D,0.5996,0.7417,0.5965,0.112779,0.4703,0.1335,29.98,0.007559,1.0000,0.8198,1,0,0,1.0,1.0,0.007300,0.030111,0.000594,3
DOGEUSDT,15,-1,0.5830,1.0000,0.0000,0.105690,0.020000,0.010000,0.020000,0.030000,0.5000,1.0000,0.6852,0.8072,0.4735,0.6500,1.0000,0.6000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8682,D,0.5830,0.8488,1.4470,0.119413,0.4735,1.0000,29.15,0.009296,1.0000,0.8124,1,1,1,1.0,3.0,0.014000,0.031129,0.000000,8
LAUSDT,15,-1,0.6036,0.4226,0.5556,0.209000,0.020000,0.010000,0.020000,0.030000,0.5000,1.0000,0.4713,0.6422,0.7915,0.6500,1.0000,0.9226,0.4226,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8717,D,0.6036,0.7339,0.5955,0.113463,0.4713,0.1330,30.18,0.007243,1.0000,0.8216,1,0,0,1.0,1.0,0.007300,0.015790,0.000957,3
CYBERUSDT,15,-1,0.6306,0.4436,0.5724,0.566100,0.020000,0.010000,0.020000,0.030000,0.5000,1.0000,0.4791,0.9052,0.8530,0.6500,1.0000,0.9436,0.4436,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8483,D,0.6306,0.5293,0.5617,0.169475,0.4791,0.1288,31.53,0.006425,1.0000,0.8338,1,0,0,1.0,1.0,0.007300,0.017488,0.000000,14
ETHUSDT,15,-1,0.5569,1.0000,0.0000,1986.369995,0.013300,0.010000,0.020000,0.030000,0.7519,1.5038,0.6852,0.9458,0.4726,0.6500,1.0000,0.6000,1.0000,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8471,D,0.5569,0.7244,1.4499,0.169056,0.4726,1.0000,41.87,0.005402,1.0000,0.8006,1,1,0,1.0,2.0,0.011901,0.029974,0.000000,19
SNXUSDT,15,-1,0.5830,0.2476,0.4012,0.291000,0.020000,0.010000,0.020000,0.030000,0.5000,1.0000,0.4065,0.9136,0.9368,0.6500,1.0000,0.7476,0.2476,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.7895,D,0.5830,0.4449,0.4340,0.216488,0.4065,0.1536,29.15,0.008580,1.0000,0.8123,1,1,0,1.0,2.0,0.011901,0.024055,0.000000,7
OMUSDT,15,-1,0.5660,1.0000,0.0000,0.057630,0.020000,0.010000,0.020000,0.030000,0.5000,1.0000,0.6852,0.7710,0.4297,0.6500,1.0000,0.6000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8554,D,0.5660,0.8887,1.5947,0.125880,0.4297,1.0000,28.30,0.009100,1.0000,0.8047,1,1,1,1.0,3.0,0.014000,0.030540,0.000000,11
TAOUSDT,15,-1,0.6148,0.3366,0.4840,183.710007,0.020000,0.010000,0.020000,0.030000,0.5000,1.0000,0.4395,0.7955,0.7675,0.6500,1.0000,0.8366,0.3366,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8679,D,0.6148,0.5525,0.5726,0.140183,0.4395,0.1474,30.74,0.007872,1.0000,0.8267,1,1,0,1.0,2.0,0.011901,0.024223,0.002014,7
STEEMUSDT,15,-1,0.6474,0.4299,0.5556,0.052320,0.020000,0.010000,0.020000,0.030000,0.5000,1.0000,0.4740,0.7009,0.9139,0.6500,1.0000,0.9299,0.4299,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8649,D,0.6474,0.6764,0.5187,0.156812,0.4740,0.1256,32.37,0.004842,1.0000,0.8413,1,0,0,1.0,1.0,0.007300,0.012041,0.000191,3
1000PEPEUSDT,15,-1,0.5898,1.0000,0.0000,0.004529,0.020000,0.010000,0.020000,0.030000,0.5000,1.0000,0.6852,0.8181,0.4965,0.6500,1.0000,0.6000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8749,D,0.5898,0.8375,1.3799,0.114480,0.4965,1.0000,29.49,0.012136,1.0000,0.8154,1,0,0,1.0,1.0,0.007300,0.020047,0.002075,2
JELLYJELLYUSDT,15,-1,0.5604,0.1911,0.3182,0.056020,0.020000,0.010000,0.020000,0.030000,0.5000,1.0000,0.3856,0.8472,0.6727,0.6500,1.0000,0.6911,0.1911,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8115,D,0.5604,0.4552,0.5733,0.164930,0.3856,0.1270,28.02,0.005422,1.0000,0.8022,1,0,0,1.0,1.0,0.007300,0.010889,0.002142,2
BNBUSDT,15,-1,0.5566,1.0000,0.0000,616.299988,0.020000,0.010000,0.020000,0.030000,0.5000,1.0000,0.6852,0.7091,0.4677,0.6500,1.0000,0.6000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8813,D,0.5566,0.9663,1.4650,0.094898,0.4677,1.0000,27.83,0.004063,1.0000,0.8005,1,0,0,1.0,1.0,0.007300,0.012218,0.000000,14
DASHUSDT,15,-1,0.5696,1.0000,0.0000,37.279999,0.020000,0.010000,0.020000,0.030000,0.5000,1.0000,0.6852,0.7386,0.4990,0.6500,1.0000,0.6000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8917,D,0.5696,0.9276,1.3732,0.089058,0.4990,1.0000,28.48,0.009160,1.0000,0.8063,1,0,0,1.0,1.0,0.007300,0.016094,0.000000,3
SONICUSDT,15,-1,0.5953,0.3157,0.4463,0.047550,0.020000,0.010000,0.020000,0.030000,0.5000,1.0000,0.4317,0.9142,0.8733,0.6500,1.0000,0.8157,0.3157,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8125,D,0.5953,0.4722,0.4944,0.193119,0.4317,0.1307,29.76,0.006084,1.0000,0.8179,1,0,0,1.0,1.0,0.007300,0.015352,0.003365,3
AXSUSDT,60,-1,0.6264,0.3305,0.4596,1.380000,0.030000,0.015000,0.028000,0.040000,0.5000,0.9333,0.4372,0.8947,0.6907,0.6500,1.0000,0.8305,0.3305,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8488,D,0.6264,0.4887,0.6330,0.162397,0.4372,0.1291,20.88,0.016430,1.0000,0.8319,1,1,0,1.0,2.0,0.017501,0.033333,0.009420,19
RIVERUSDT,60,-1,0.6124,0.2651,0.3886,12.605000,0.030000,0.038839,0.072499,0.113927,1.2946,2.4166,0.4130,0.9152,0.7084,0.6500,1.0000,0.7651,0.2651,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9049,C,0.6124,0.4513,0.5830,0.178902,0.4130,0.1235,20.41,0.051785,1.0000,0.8256,1,0,0,1.0,1.0,0.027487,0.066561,0.019913,4
BEATUSDT,60,-1,0.5813,0.2929,0.3970,0.232000,0.030000,0.046044,0.085950,0.135064,1.5348,2.8650,0.4233,0.8353,0.6100,0.6500,1.0000,0.7929,0.2929,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9290,C,0.5813,0.5068,0.6939,0.146346,0.4233,0.1041,19.38,0.061393,1.0000,0.8116,0,0,0,0.0,-1.0,-0.030000,0.020259,0.037931,8
OPUSDT,15,-1,0.5586,0.2196,0.3719,0.187000,0.020000,0.010000,0.020000,0.030000,0.5000,1.0000,0.3962,0.9134,0.8470,0.6500,1.0000,0.7196,0.2196,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.7869,D,0.5586,0.4337,0.4677,0.201232,0.3962,0.1523,27.93,0.007024,1.0000,0.8014,1,0,0,1.0,1.0,0.007300,0.011765,0.005348,6
TRXUSDT,60,-1,0.6210,0.1838,0.3235,0.280060,0.010000,0.015000,0.028000,0.040000,1.5000,2.8000,0.3829,0.9087,0.9316,0.6500,1.0000,0.6838,0.1838,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8930,D,0.6210,0.4214,0.4110,0.222991,0.3829,0.1397,62.10,0.002558,1.0000,0.8294,0,0,0,0.0,-1.0,-0.010000,0.002928,0.010462,23
