symbol,tf_minutes,side,final_score,ml_score,heur_score,entry_price,sl_pct,tp1_pct,tp2_pct,tp3_pct,risk_reward,risk_reward_tp2,predictors_score,raw_signals_score,indicators_score,market_score,coverage_score,consensus_score,price10_score,bounce_prob,bounce_score,breakout_prob,breakout_score,trend_strength,momentum_strength,volatility_regime,volume_spike_score,level_aware,market_quality_score,quality_multiplier,quality_grade,original_score,pred_vs_raw,pred_vs_ind,component_std,component_min,ml_heur_gap,score_per_risk,atr_pct,market_factor,score_factor,label_win,label_tp_level,label_pnl_pct,label_max_favorable,label_max_adverse,label_bars
VIRTUALUSDT,1440,-1,0.6402,0.9933,1.0000,0.734900,0.238922,0.448859,0.450859,0.507709,1.8787,1.8871,0.8401,0.7902,0.4710,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9712,C,0.6592,1.0631,1.7837,0.166090,0.4710,0.0067,2.68,0.000000,1.0000,0.8466,0.0,-1.0,-0.238922,0.006940,0.372976,2
SAGAUSDT,1440,-1,0.6005,0.9933,1.0000,0.109500,0.274294,0.205721,0.377154,0.582875,0.7500,1.3750,0.8401,0.8036,0.5502,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8859,D,0.6779,1.0454,1.5270,0.150001,0.5000,0.0067,2.19,0.000000,1.0000,0.8550,1.0,1.0,0.205721,0.276712,0.077626,12
TIAUSDT,1440,-1,0.5825,0.9933,1.0000,0.961500,0.224861,0.168646,0.309184,0.477830,0.7500,1.3750,0.7142,0.9156,0.5624,0.5000,1.0000,0.8173,0.9933,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8690,D,0.6703,0.7800,1.2700,0.160270,0.5000,0.0067,2.59,0.000000,1.0000,0.8516,1.0,1.0,0.168646,0.185647,0.134269,12
OPUSDT,1440,-1,0.6343,0.9933,1.0000,0.419300,0.211264,0.158448,0.290489,0.448937,0.7500,1.3750,0.8401,0.9197,0.5729,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8872,D,0.7149,0.9135,1.4665,0.175909,0.5000,0.0067,3.00,0.000000,1.0000,0.8717,1.0,1.0,0.158448,0.182447,0.134987,12
INITUSDT,1440,-1,0.5946,0.9933,1.0000,0.159400,0.286256,0.214692,0.393602,0.608293,0.7500,1.3750,0.8401,0.7851,0.5463,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8850,D,0.6719,1.0701,1.5379,0.146939,0.5000,0.0067,2.08,0.000000,1.0000,0.8524,1.0,1.0,0.214692,0.264115,0.123588,12
TRXUSDT,1440,1,0.5665,0.9933,1.0000,0.322510,0.020000,0.035329,0.064770,0.100099,1.7664,3.2385,0.5228,0.8897,0.5419,0.5000,1.0000,0.8662,0.9933,0.7000,0.4311,0.8000,0.0609,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9340,C,0.6066,0.5876,0.9646,0.160109,0.5000,0.0067,28.33,0.000000,1.0000,0.8230,0.0,-1.0,-0.020000,0.003008,0.030604,1
FARTCOINUSDT,1440,-1,0.5965,0.9933,1.0000,0.328700,0.382563,0.286922,0.526024,0.812946,0.7500,1.3750,0.8401,0.8486,0.5061,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8743,D,0.6823,0.9900,1.6600,0.170688,0.5000,0.0067,1.56,0.000000,1.0000,0.8570,1.0,1.0,0.286922,0.315485,0.309401,23
MOVEUSDT,1440,-1,0.5541,0.9933,1.0000,0.072800,0.192036,0.144027,0.264049,0.408076,0.7500,1.3750,0.8401,0.7051,0.4882,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8680,D,0.6384,1.1914,1.7208,0.147271,0.4882,0.0067,2.89,0.000000,1.0000,0.8373,1.0,1.0,0.144027,0.248489,0.103022,11
UNIUSDT,1440,1,0.5621,0.9933,1.0000,6.312000,0.164496,0.348912,0.350912,0.352912,2.1211,2.1333,0.7142,0.6575,0.4487,0.5000,1.0000,0.8173,0.9933,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9758,C,0.5760,1.0863,1.5918,0.109149,0.4487,0.0067,3.42,0.000000,1.0000,0.8092,0.0,-1.0,-0.164496,0.090463,0.217997,11
OMUSDT,1440,1,0.5517,0.9933,1.0000,0.118150,0.242351,0.181763,0.333233,0.514996,0.7500,1.3750,0.8401,0.6968,0.4687,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8724,D,0.6324,1.2057,1.7924,0.151224,0.4687,0.0067,2.28,0.000000,1.0000,0.8346,0.0,-1.0,-0.242351,0.025815,0.256877,11
MERLUSDT,1440,1,0.5931,0.9933,1.0000,0.392090,0.172429,0.129322,0.237090,0.366411,0.7500,1.3750,0.8401,0.8118,0.5213,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8789,D,0.6747,1.0348,1.6117,0.158165,0.5000,0.0067,3.44,0.000000,1.0000,0.8536,1.0,1.0,0.129322,0.132393,0.026882,2
UNIUSDT,1440,1,0.5695,0.9933,1.0000,6.241000,0.160508,0.364258,0.366258,0.368258,2.2694,2.2819,0.7142,0.6644,0.4544,0.5000,1.0000,0.8173,0.9933,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9835,C,0.5790,1.0749,1.5716,0.108692,0.4544,0.0067,3.55,0.000000,1.0000,0.8106,0.0,-1.0,-0.160508,0.102868,0.209101,10
SAGAUSDT,1440,1,0.5764,0.9933,1.0000,0.111800,0.247473,0.185605,0.340276,0.525881,0.7500,1.3750,0.8401,0.7337,0.5119,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8855,D,0.6509,1.1450,1.6412,0.145495,0.5000,0.0067,2.33,0.000000,1.0000,0.8429,0.0,-1.0,-0.247473,0.055456,0.291592,10
HUSDT,1440,1,0.6336,0.9933,1.0000,0.381770,0.172029,0.129022,0.236540,0.365562,0.7500,1.3750,0.7772,0.9426,0.6330,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8900,D,0.7120,0.8245,1.2276,0.164767,0.5000,0.0067,3.68,0.000000,1.0000,0.8704,0.0,-1.0,-0.172029,0.054247,0.263169,1
HUSDT,1440,1,0.6230,0.9933,1.0000,0.344630,0.217142,0.162856,0.298570,0.461427,0.7500,1.3750,0.7772,0.9316,0.6041,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8856,D,0.7034,0.8343,1.2865,0.164871,0.5000,0.0067,2.87,0.000000,1.0000,0.8665,0.0,-1.0,-0.217142,0.136871,0.224734,5
UNIUSDT,1440,1,0.5529,0.9933,1.0000,6.240000,0.151631,0.364477,0.366477,0.368477,2.4037,2.4169,0.7142,0.6310,0.4267,0.5000,1.0000,0.8173,0.9933,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9796,C,0.5644,1.1318,1.6736,0.111713,0.4267,0.0067,3.65,0.000000,1.0000,0.8040,0.0,-1.0,-0.151631,0.103045,0.208974,9
SAGAUSDT,1440,1,0.5588,0.9933,1.0000,0.113400,0.231996,0.173997,0.318995,0.492992,0.7500,1.3750,0.8401,0.7020,0.4856,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8772,D,0.6370,1.1968,1.7301,0.147538,0.4856,0.0067,2.41,0.000000,1.0000,0.8367,0.0,-1.0,-0.231996,0.040564,0.301587,9
MERLUSDT,1440,1,0.6226,0.9933,1.0000,0.391580,0.172640,0.129480,0.237380,0.366861,0.7500,1.3750,0.8401,0.9088,0.5445,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8813,D,0.7065,0.9244,1.5430,0.178480,0.5000,0.0067,3.61,0.000000,1.0000,0.8679,1.0,1.0,0.129480,0.133868,0.001124,1
ZECUSDT,1440,1,0.6843,0.9933,1.0000,324.239990,0.211500,0.158625,0.290813,0.449438,0.7500,1.3750,0.8401,0.9697,0.7041,0.5000,1.0000,0.8173,0.9933,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9079,C,0.7537,0.8664,1.1932,0.173883,0.5000,0.0067,3.24,0.000000,1.0000,0.8892,1.0,1.0,0.158625,0.270633,0.082624,5
DASHUSDT,1440,1,0.6099,0.9933,1.0000,49.849998,0.208583,0.156437,0.286801,0.443238,0.7500,1.3750,0.7772,0.9234,0.5670,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8787,D,0.6941,0.8416,1.3707,0.168308,0.5000,0.0067,2.92,0.000000,1.0000,0.8624,1.0,3.0,0.443238,0.539218,0.175326,6
HUSDT,1440,1,0.6151,0.9933,1.0000,0.317200,0.255609,0.191707,0.351462,0.543169,0.7500,1.3750,0.8401,0.8444,0.5650,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8887,D,0.6922,0.9949,1.4869,0.156574,0.5000,0.0067,2.41,0.000000,1.0000,0.8615,0.0,-1.0,-0.255609,0.119105,0.263115,6
MERLUSDT,1440,1,0.6081,0.9933,1.0000,0.435100,0.158159,0.118619,0.217468,0.336087,0.7500,1.3750,0.7772,0.9167,0.5651,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8789,D,0.6918,0.8478,1.3754,0.166350,0.5000,0.0067,3.84,0.000000,1.0000,0.8613,0.0,-1.0,-0.158159,0.011607,0.172926,1
HUSDT,1440,1,0.5570,0.9933,1.0000,0.318970,0.255271,0.191453,0.350998,0.542451,0.7500,1.3750,0.8401,0.7102,0.4924,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8694,D,0.6406,1.1829,1.7061,0.146870,0.4924,0.0067,2.18,0.000000,1.0000,0.8383,0.0,-1.0,-0.255271,0.046838,0.267204,5
SAGAUSDT,1440,1,0.5846,0.9933,1.0000,0.108900,0.226422,0.169816,0.311330,0.481146,0.7500,1.3750,0.8401,0.7487,0.5243,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8891,D,0.6575,1.1221,1.6023,0.145034,0.5000,0.0067,2.58,0.000000,1.0000,0.8459,0.0,-1.0,-0.226422,0.016529,0.272727,7
ZECUSDT,1440,1,0.6606,0.9933,1.0000,341.540009,0.203424,0.152568,0.279708,0.432275,0.7500,1.3750,0.7772,0.9721,0.7106,0.5000,1.0000,0.8173,0.9933,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8989,D,0.7349,0.7995,1.0937,0.168593,0.5000,0.0067,3.25,0.000000,1.0000,0.8807,1.0,1.0,0.152568,0.206272,0.129092,4
DASHUSDT,1440,1,0.5523,0.9933,1.0000,48.610001,0.213695,0.160271,0.293831,0.454102,0.7500,1.3750,0.7142,0.8201,0.5206,0.5000,1.0000,0.8173,0.9933,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8691,D,0.6355,0.8708,1.3718,0.133972,0.5000,0.0067,2.58,0.000000,1.0000,0.8360,1.0,3.0,0.454102,0.578482,0.154289,5
UNIUSDT,1440,1,0.5647,0.9933,1.0000,6.509000,0.142355,0.308086,0.310086,0.312086,2.1642,2.1783,0.7142,0.6604,0.4511,0.5000,1.0000,0.8173,0.9933,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9783,C,0.5773,1.0815,1.5832,0.108945,0.4511,0.0067,3.97,0.000000,1.0000,0.8098,0.0,-1.0,-0.142355,0.018897,0.241665,7
ZECUSDT,1440,1,0.6342,0.9933,1.0000,315.600006,0.217546,0.163160,0.299126,0.462286,0.7500,1.3750,0.7772,0.9093,0.6574,0.5000,1.0000,0.8173,0.9933,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8968,D,0.7072,0.8547,1.1821,0.150899,0.5000,0.0067,2.92,0.000000,1.0000,0.8682,1.0,1.0,0.163160,0.169201,0.057510,2
TIAUSDT,1440,1,0.5542,0.9933,1.0000,1.006900,0.172832,0.129624,0.237644,0.367269,0.7500,1.3750,0.8401,0.6938,0.4788,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8749,D,0.6334,1.2108,1.7545,0.148292,0.4788,0.0067,3.21,0.000000,1.0000,0.8350,0.0,-1.0,-0.172832,0.044791,0.222366,6
OPUSDT,1440,1,0.5860,0.9933,1.0000,0.435100,0.165662,0.124246,0.227785,0.352032,0.7500,1.3750,0.8401,0.7630,0.5172,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8877,D,0.6602,1.1010,1.6244,0.149128,0.5000,0.0067,3.54,0.000000,1.0000,0.8471,0.0,-1.0,-0.165662,0.048035,0.212135,6
INITUSDT,1440,1,0.5918,0.9933,1.0000,0.158600,0.229558,0.172168,0.315642,0.487810,0.7500,1.3750,0.7142,0.9184,0.5695,0.5000,1.0000,0.8173,0.9933,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8802,D,0.6724,0.7777,1.2542,0.160094,0.5000,0.0067,2.58,0.000000,1.0000,0.8526,0.0,-1.0,-0.229558,0.016393,0.260404,6
MOVEUSDT,1440,1,0.5803,0.9933,1.0000,0.072940,0.162478,0.121858,0.223407,0.345265,0.7500,1.3750,0.8401,0.7472,0.5127,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8862,D,0.6549,1.1243,1.6385,0.147430,0.5000,0.0067,3.57,0.000000,1.0000,0.8447,0.0,-1.0,-0.162478,0.026871,0.249931,6
FARTCOINUSDT,1440,1,0.5657,0.9933,1.0000,0.367200,0.284340,0.213255,0.390968,0.604223,0.7500,1.3750,0.8401,0.7554,0.4629,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8733,D,0.6478,1.1121,1.8148,0.161496,0.4629,0.0067,1.99,0.000000,1.0000,0.8415,0.0,-1.0,-0.284340,0.141340,0.299020,6
SAGAUSDT,1440,1,0.6428,0.9933,1.0000,0.102400,0.235202,0.176401,0.323403,0.499804,0.7500,1.3750,0.8401,0.9210,0.5764,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8979,D,0.7159,0.9122,1.4575,0.175641,0.5000,0.0067,2.73,0.000000,1.0000,0.8722,0.0,-1.0,-0.235202,0.071289,0.274414,7
SAGAUSDT,1440,1,0.6410,0.9933,1.0000,0.103300,0.227562,0.170672,0.312898,0.483570,0.7500,1.3750,0.8401,0.9170,0.5733,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8974,D,0.7142,0.9161,1.4655,0.175037,0.5000,0.0067,2.82,0.000000,1.0000,0.8714,0.0,-1.0,-0.227562,0.061955,0.233301,5
OPUSDT,1440,1,0.6060,0.9933,1.0000,0.440100,0.160443,0.120332,0.220609,0.340941,0.7500,1.3750,0.8401,0.8269,0.5289,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8906,D,0.6805,1.0159,1.5883,0.159927,0.5000,0.0067,3.78,0.000000,1.0000,0.8562,0.0,-1.0,-0.160443,0.017042,0.221086,5
TIAUSDT,1440,1,0.5606,0.9933,1.0000,1.009100,0.168575,0.126431,0.231790,0.358221,0.7500,1.3750,0.8401,0.7054,0.4884,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8781,D,0.6385,1.1910,1.7202,0.147253,0.4884,0.0067,3.33,0.000000,1.0000,0.8373,0.0,-1.0,-0.168575,0.008027,0.224061,5
MOVEUSDT,1440,1,0.5900,0.9933,1.0000,0.073070,0.156844,0.117633,0.215661,0.333294,0.7500,1.3750,0.8401,0.7759,0.5191,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8884,D,0.6642,1.0827,1.6185,0.151108,0.5000,0.0067,3.76,0.000000,1.0000,0.8489,0.0,-1.0,-0.156844,0.008759,0.251266,5
FARTCOINUSDT,1440,1,0.5843,0.9933,1.0000,0.400700,0.259098,0.194323,0.356259,0.550583,0.7500,1.3750,0.8401,0.8296,0.4637,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8735,D,0.6689,1.0127,1.8117,0.177006,0.4637,0.0067,2.26,0.000000,1.0000,0.8510,0.0,-1.0,-0.259098,0.003244,0.357624,5
INITUSDT,1440,1,0.5900,0.9933,1.0000,0.154600,0.229173,0.171880,0.315113,0.486993,0.7500,1.3750,0.8401,0.7589,0.5327,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8914,D,0.6619,1.1071,1.5770,0.144908,0.5000,0.0067,2.57,0.000000,1.0000,0.8479,0.0,-1.0,-0.229173,0.007115,0.241268,5
LUNA2USDT,1440,1,0.6372,0.9933,1.0000,0.091900,0.153788,0.115341,0.211458,0.326799,0.7500,1.3750,0.8401,0.9089,0.5672,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8965,D,0.7108,0.9243,1.4813,0.173822,0.5000,0.0067,4.14,0.000000,1.0000,0.8699,0.0,-1.0,-0.153788,0.040261,0.155604,4
INITUSDT,1440,1,0.6464,0.9933,1.0000,0.136700,0.260483,0.195362,0.358164,0.553526,0.7500,1.3750,0.8401,0.9243,0.5852,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8996,D,0.7185,0.9089,1.4357,0.175024,0.5000,0.0067,2.48,0.000000,1.0000,0.8733,0.0,-1.0,-0.260483,0.118508,0.292612,32
SAGAUSDT,1440,1,0.6461,0.9933,1.0000,0.093400,0.252794,0.189596,0.347592,0.537187,0.7500,1.3750,0.8401,0.9241,0.5845,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8995,D,0.7184,0.9091,1.4372,0.175065,0.5000,0.0067,2.56,0.000000,1.0000,0.8733,1.0,2.0,0.347592,0.359743,0.204497,21
MOVEUSDT,1440,1,0.6268,0.9933,1.0000,0.066950,0.175786,0.131839,0.241705,0.373545,0.7500,1.3750,0.8401,0.8752,0.5580,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8961,D,0.6995,0.9599,1.5056,0.166067,0.5000,0.0067,3.57,0.000000,1.0000,0.8648,0.0,-1.0,-0.175786,0.042718,0.182823,4
FARTCOINUSDT,1440,1,0.6142,0.9933,1.0000,0.333300,0.317292,0.237969,0.436276,0.674245,0.7500,1.3750,0.8401,0.9006,0.5041,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8817,D,0.6966,0.9328,1.6665,0.185389,0.5000,0.0067,1.94,0.000000,1.0000,0.8635,0.0,-1.0,-0.317292,0.049805,0.324932,15
TIAUSDT,1440,1,0.6373,0.9933,1.0000,0.911600,0.190727,0.143045,0.262250,0.405295,0.7500,1.3750,0.8401,0.9159,0.5630,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8952,D,0.7120,0.9173,1.4922,0.176722,0.5000,0.0067,3.34,0.000000,1.0000,0.8704,0.0,-1.0,-0.190727,0.113975,0.204476,5
WIFUSDT,1440,1,0.6315,0.9933,1.0000,0.492700,0.198322,0.148742,0.272693,0.421435,0.7500,1.3750,0.8401,0.9105,0.5488,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8922,D,0.7078,0.9227,1.5309,0.178043,0.5000,0.0067,3.18,0.000000,1.0000,0.8685,0.0,-1.0,-0.198322,0.109803,0.254922,5
1000PEPEUSDT,1440,1,0.6350,0.9933,1.0000,0.006436,0.157244,0.117933,0.216211,0.334145,0.7500,1.3750,0.8401,0.9137,0.5573,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8940,D,0.7103,0.9195,1.5076,0.177233,0.5000,0.0067,4.04,0.000000,1.0000,0.8696,0.0,-1.0,-0.157244,0.049458,0.189832,5
OPUSDT,1440,1,0.6388,0.9933,1.0000,0.400100,0.181444,0.136083,0.249486,0.385569,0.7500,1.3750,0.8401,0.9172,0.5665,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8959,D,0.7130,0.9159,1.4829,0.176419,0.5000,0.0067,3.52,0.000000,1.0000,0.8709,0.0,-1.0,-0.181444,0.075731,0.206198,5
SAGAUSDT,1440,1,0.5771,0.9933,1.0000,0.094000,0.238467,0.178850,0.327892,0.506742,0.7500,1.3750,0.8401,0.7351,0.5130,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8858,D,0.6515,1.1429,1.6376,0.145439,0.5000,0.0067,2.42,0.000000,1.0000,0.8432,1.0,2.0,0.327892,0.351064,0.209574,20
OMUSDT,1440,1,0.5888,0.9933,1.0000,0.103380,0.213275,0.159956,0.293254,0.453210,0.7500,1.3750,0.8401,0.7935,0.5021,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8842,D,0.6660,1.0588,1.6731,0.158719,0.5000,0.0067,2.76,0.000000,1.0000,0.8497,0.0,-1.0,-0.213275,0.040724,0.237860,16
ZECUSDT,1440,1,0.6875,0.9933,1.0000,403.579987,0.188710,0.141533,0.259477,0.401009,0.7500,1.3750,0.8401,0.9729,0.7133,0.5000,1.0000,0.8173,0.9933,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9090,C,0.7564,0.8635,1.1778,0.174270,0.5000,0.0067,3.64,0.000000,1.0000,0.8904,1.0,1.0,0.141533,0.196541,0.092373,4
OPUSDT,1440,1,0.5943,0.9933,1.0000,0.399000,0.174935,0.131201,0.240536,0.371737,0.7500,1.3750,0.8401,0.7753,0.5325,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8916,D,0.6665,1.0836,1.5778,0.147975,0.5000,0.0067,3.40,0.000000,1.0000,0.8499,0.0,-1.0,-0.174935,0.078697,0.204010,4
INITUSDT,1440,1,0.5971,0.9933,1.0000,0.134100,0.253811,0.190358,0.348990,0.539348,0.7500,1.3750,0.8401,0.7720,0.5437,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8942,D,0.6677,1.0882,1.5453,0.144971,0.5000,0.0067,2.35,0.000000,1.0000,0.8505,0.0,-1.0,-0.253811,0.140194,0.278896,31
FARTCOINUSDT,1440,1,0.6181,0.9933,1.0000,0.319500,0.323450,0.242588,0.444744,0.687332,0.7500,1.3750,0.8401,0.9033,0.5138,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8840,D,0.6992,0.9300,1.6350,0.183827,0.5000,0.0067,1.91,0.000000,1.0000,0.8646,0.0,-1.0,-0.323450,0.095149,0.380282,21
MOVEUSDT,1440,1,0.5615,0.9933,1.0000,0.067240,0.166877,0.125158,0.229456,0.354613,0.7500,1.3750,0.8401,0.7068,0.4896,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8785,D,0.6391,1.1886,1.7160,0.147136,0.4896,0.0067,3.36,0.000000,1.0000,0.8376,0.0,-1.0,-0.166877,0.038221,0.186347,3
TIAUSDT,1440,1,0.6045,0.9933,1.0000,0.899600,0.186072,0.139554,0.255849,0.395403,0.7500,1.3750,0.8401,0.8079,0.5384,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8931,D,0.6769,1.0399,1.5604,0.153431,0.5000,0.0067,3.25,0.000000,1.0000,0.8546,0.0,-1.0,-0.186072,0.128835,0.193864,4
DASHUSDT,1440,1,0.6249,0.9933,1.0000,73.660004,0.168732,0.126549,0.232006,0.358555,0.7500,1.3750,0.7142,0.9672,0.6820,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8834,D,0.7074,0.7384,1.0472,0.166504,0.5000,0.0067,3.70,0.000000,1.0000,0.8683,1.0,2.0,0.232006,0.312788,0.046022,1
SAGAUSDT,1440,1,0.5784,0.9933,1.0000,0.099600,0.219196,0.164397,0.301394,0.465791,0.7500,1.3750,0.8401,0.7374,0.5150,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8864,D,0.6525,1.1393,1.6314,0.145351,0.5000,0.0067,2.64,0.000000,1.0000,0.8436,0.0,-1.0,-0.219196,0.101406,0.254016,3
INITUSDT,1440,1,0.6453,0.9933,1.0000,0.136300,0.241268,0.180951,0.331744,0.512695,0.7500,1.3750,0.8401,0.9233,0.5825,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8991,D,0.7178,0.9099,1.4423,0.175205,0.5000,0.0067,2.67,0.000000,1.0000,0.8730,0.0,-1.0,-0.241268,0.121790,0.250183,21
