symbol,tf_minutes,side,final_score,ml_score,heur_score,entry_price,sl_pct,tp1_pct,tp2_pct,tp3_pct,risk_reward,risk_reward_tp2,predictors_score,raw_signals_score,indicators_score,market_score,coverage_score,consensus_score,price10_score,bounce_prob,bounce_score,breakout_prob,breakout_score,trend_strength,momentum_strength,volatility_regime,volume_spike_score,level_aware,market_quality_score,quality_multiplier,quality_grade,original_score,pred_vs_raw,pred_vs_ind,component_std,component_min,ml_heur_gap,score_per_risk,atr_pct,market_factor,score_factor,tp1_hit,tp2_hit,tp3_hit,label_win,label_tp_level,label_pnl_pct,label_max_favorable,label_max_adverse,label_bars
CRVUSDT,15,-1,0.5804,1.0000,0.0000,0.251000,0.014600,0.007523,0.014100,0.022067,0.5153,0.9658,0.6852,0.7300,0.5740,0.6500,1.0000,0.6000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9093,C,0.5804,0.9386,1.1936,0.057063,0.5740,1.0000,39.75,0.010031,1.0000,0.8112,1,0,0,1.0,1.0,0.005566,0.007968,0.003984,3
MYXUSDT,15,-1,0.5732,0.2841,0.4368,1.868000,0.014600,0.016496,0.030793,0.048389,1.1299,2.1091,0.4200,0.6704,0.8303,0.6500,1.0000,0.7841,0.2841,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8777,D,0.5732,0.6266,0.5059,0.146277,0.4200,0.1526,39.26,0.021995,1.0000,0.8079,1,1,1,1.0,3.0,0.022545,0.057816,0.002677,5
SNXUSDT,15,-1,0.6089,1.0000,0.0000,0.294000,0.014600,0.007284,0.014100,0.022000,0.4989,0.9658,0.6852,0.9102,0.4686,0.6500,1.0000,0.6000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8560,D,0.6089,0.7528,1.4621,0.157000,0.4686,1.0000,41.71,0.009712,1.0000,0.8240,1,0,0,1.0,1.0,0.005399,0.013605,0.003401,3
MUSDT,15,-1,0.5508,0.1283,0.2303,1.255900,0.014600,0.007551,0.014100,0.022150,0.5172,0.9658,0.3623,0.8842,0.6928,0.6500,1.0000,0.6283,0.1283,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.7921,D,0.5508,0.4098,0.5230,0.186689,0.3623,0.1020,37.72,0.010068,1.0000,0.7978,0,0,0,0.0,-1.0,-0.014600,0.002946,0.027231,4
WLFIUSDT,15,-1,0.6092,1.0000,0.0000,0.102500,0.014600,0.007400,0.014100,0.022000,0.5068,0.9658,0.6852,0.9099,0.4707,0.6500,1.0000,0.6000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8571,D,0.6092,0.7530,1.4556,0.156195,0.4707,1.0000,41.72,0.009866,1.0000,0.8241,1,0,0,1.0,1.0,0.005480,0.010732,0.003902,4
ZILUSDT,15,-1,0.6111,1.0000,0.0000,0.004330,0.014600,0.006800,0.014100,0.022000,0.4658,0.9657,0.6852,0.9195,0.4673,0.6500,1.0000,0.6000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8525,D,0.6111,0.7452,1.4663,0.160887,0.4673,1.0000,41.85,0.008126,1.0000,0.8250,1,0,0,1.0,1.0,0.005060,0.009238,0.004619,3
ALGOUSDT,15,-1,0.5542,0.1421,0.2520,0.096700,0.014600,0.006800,0.014100,0.022000,0.4658,0.9658,0.3675,0.8799,0.6896,0.6500,1.0000,0.6421,0.1421,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.7933,D,0.5542,0.4176,0.5329,0.183161,0.3675,0.1099,37.96,0.007123,1.0000,0.7994,1,0,0,1.0,1.0,0.005060,0.009307,0.002068,5
AAVEUSDT,15,-1,0.5565,0.1883,0.3148,125.940002,0.014600,0.008245,0.014100,0.022000,0.5647,0.9658,0.3846,0.8961,0.5833,0.6500,1.0000,0.6883,0.1883,0.3000,0.3000,0.7000,0.7000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8115,D,0.5565,0.4292,0.6593,0.182756,0.3846,0.1264,38.12,0.007495,1.0000,0.8004,1,0,0,1.0,1.0,0.006071,0.012069,0.002541,2
NEIROUSDT,15,-1,0.6102,1.0000,0.0000,0.000077,0.014600,0.008538,0.015937,0.025045,0.5848,1.0916,0.6852,0.9129,0.4723,0.6500,1.0000,0.6000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8619,D,0.6102,0.7505,1.4508,0.156791,0.4723,1.0000,41.80,0.011384,1.0000,0.8246,1,0,0,1.0,1.0,0.006277,0.010430,0.002608,2
PENGUUSDT,15,-1,0.6067,1.0000,0.0000,0.007179,0.014600,0.009129,0.017041,0.026779,0.6253,1.1672,0.6852,0.9073,0.4600,0.6500,1.0000,0.6000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8612,D,0.6067,0.7552,1.4896,0.158854,0.4600,1.0000,41.55,0.012172,1.0000,0.8230,1,1,1,1.0,3.0,0.012476,0.032734,0.011979,20
BCHUSDT,15,-1,0.5681,0.1877,0.3069,553.820007,0.014600,0.006800,0.014100,0.022000,0.4658,0.9658,0.3843,0.9093,0.6288,0.6500,1.0000,0.6877,0.1877,0.3000,0.3000,0.7000,0.7000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8093,D,0.5681,0.4227,0.6112,0.185796,0.3843,0.1193,38.91,0.004824,1.0000,0.8056,1,0,0,1.0,1.0,0.005060,0.006970,0.014427,23
BASUSDT,15,-1,0.5558,0.1940,0.3216,0.005632,0.014600,0.023126,0.043168,0.067835,1.5839,2.9567,0.3867,0.9140,0.5409,0.6500,1.0000,0.6940,0.1940,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8877,D,0.5558,0.4230,0.7148,0.192364,0.3867,0.1276,38.07,0.030834,1.0000,0.8001,1,1,1,1.0,3.0,0.031605,0.069070,0.001953,12
FETUSDT,15,-1,0.5559,1.0000,0.0000,0.170500,0.014600,0.006800,0.014100,0.022000,0.4658,0.9658,0.6852,0.9039,0.5290,0.6500,1.0000,0.6000,1.0000,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8419,D,0.5559,0.7580,1.2953,0.135366,0.5290,1.0000,38.08,0.008724,1.0000,0.8002,1,0,0,1.0,1.0,0.005060,0.007038,0.003519,2
ENSOUSDT,15,-1,0.6205,0.3762,0.5176,1.106300,0.014600,0.007494,0.014100,0.022000,0.5133,0.9657,0.4541,0.9027,0.9220,0.6500,1.0000,0.8762,0.3762,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8270,D,0.6205,0.5031,0.4926,0.193111,0.4541,0.1414,42.50,0.009992,1.0000,0.8292,1,1,0,1.0,2.0,0.008716,0.020971,0.001898,9
TAOUSDT,15,-1,0.5626,0.2186,0.3500,186.000000,0.014600,0.006800,0.014100,0.022000,0.4658,0.9658,0.3958,0.8924,0.5629,0.6500,1.0000,0.7186,0.2186,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8115,D,0.5626,0.4435,0.7031,0.179241,0.3958,0.1315,38.53,0.008267,1.0000,0.8032,1,0,0,1.0,1.0,0.005060,0.010538,0.002796,2
HBARUSDT,15,-1,0.5809,0.2733,0.4265,0.100560,0.014600,0.006800,0.014100,0.022000,0.4658,0.9658,0.4160,0.8939,0.9023,0.6500,1.0000,0.7733,0.2733,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.7976,D,0.5809,0.4654,0.4611,0.200422,0.4160,0.1532,39.79,0.008378,1.0000,0.8114,1,1,1,1.0,3.0,0.009780,0.025756,0.006563,18
TRXUSDT,15,-1,0.6118,0.2387,0.3855,0.280200,0.008757,0.006800,0.014100,0.022000,0.7765,1.6102,0.4032,0.8242,0.8939,0.6500,1.0000,0.7387,0.2387,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8384,D,0.6118,0.4892,0.4511,0.189344,0.4032,0.1467,69.87,0.001390,1.0000,0.8253,0,0,0,0.0,0.0,-0.004033,0.003426,0.004604,100
PENDLEUSDT,15,-1,0.6596,0.4064,0.5424,1.254300,0.014600,0.007638,0.014259,0.022406,0.5232,0.9766,0.4653,0.8910,0.7315,0.6500,1.0000,0.9064,0.4064,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8742,D,0.6596,0.5222,0.6361,0.153368,0.4653,0.1360,45.18,0.010185,1.0000,0.8468,1,0,0,1.0,1.0,0.005647,0.009089,0.004943,2
TRUMPUSDT,15,-1,0.5783,0.2225,0.3544,3.411000,0.014600,0.006800,0.014100,0.022000,0.4658,0.9658,0.3972,0.9250,0.5924,0.6500,1.0000,0.7225,0.2225,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8031,D,0.5783,0.4295,0.6706,0.188748,0.3972,0.1319,39.61,0.006989,1.0000,0.8102,1,1,0,1.0,2.0,0.008161,0.016711,0.011140,23
OPUSDT,15,-1,0.5557,1.0000,0.0000,0.187700,0.014600,0.006800,0.014100,0.022000,0.4658,0.9658,0.6852,0.8996,0.5339,0.6500,1.0000,0.6000,1.0000,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8439,D,0.5557,0.7617,1.2835,0.132208,0.5339,1.0000,38.06,0.008014,1.0000,0.8001,1,0,0,1.0,1.0,0.005060,0.006926,0.002664,2
ETHUSDT,15,-1,0.5885,0.2070,0.3370,2001.199951,0.014600,0.006800,0.014100,0.022000,0.4658,0.9658,0.3915,0.9592,0.6275,0.6500,1.0000,0.7070,0.2070,0.3000,0.3000,0.7000,0.7000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8093,D,0.5885,0.4081,0.6238,0.201722,0.3915,0.1299,40.31,0.006664,1.0000,0.8148,1,1,1,1.0,3.0,0.009780,0.027953,0.006471,19
RIVERUSDT,15,-1,0.5793,0.1526,0.2899,13.012000,0.014600,0.012950,0.026426,0.041527,0.8870,1.8100,0.3713,0.8911,0.7922,0.6500,1.0000,0.6526,0.1526,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8329,D,0.5793,0.4167,0.4687,0.195756,0.3713,0.1373,39.68,0.018876,1.0000,0.8107,1,0,0,1.0,1.0,0.009365,0.015063,0.007839,3
TRUMPUSDT,15,-1,0.5863,0.2225,0.3544,3.403000,0.014600,0.006800,0.014100,0.022000,0.4658,0.9658,0.3972,0.9265,0.6339,0.6500,1.0000,0.7225,0.2225,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8080,D,0.5863,0.4287,0.6267,0.187489,0.3972,0.1319,40.16,0.007051,1.0000,0.8139,1,0,0,1.0,1.0,0.005060,0.011167,0.013517,18
POWERUSDT,15,-1,0.6282,0.3242,0.4731,0.194920,0.014600,0.018484,0.034503,0.054219,1.2660,2.3632,0.4349,0.8766,0.7390,0.6500,1.0000,0.8242,0.3242,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9128,C,0.6282,0.4961,0.5885,0.160469,0.4349,0.1490,43.03,0.024645,1.0000,0.8327,0,0,0,0.0,-1.0,-0.014600,0.007644,0.022676,2
XLMUSDT,15,-1,0.5625,0.1622,0.2809,0.171130,0.014600,0.007236,0.014100,0.022000,0.4956,0.9658,0.3749,0.8962,0.6697,0.6500,1.0000,0.6622,0.1622,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.7985,D,0.5625,0.4183,0.5598,0.184855,0.3749,0.1187,38.53,0.009648,1.0000,0.8031,0,0,0,0.0,-1.0,-0.014600,0.002746,0.018816,5
NEIROUSDT,15,-1,0.6215,1.0000,0.0000,0.000076,0.014600,0.008672,0.016187,0.025437,0.5940,1.1087,0.6852,0.9212,0.5251,0.6500,1.0000,0.6000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8771,D,0.6215,0.7438,1.3049,0.143301,0.5251,1.0000,42.57,0.011562,1.0000,0.8297,0,0,0,0.0,-1.0,-0.014600,0.002621,0.015727,3
BCHUSDT,15,-1,0.5600,0.2071,0.3511,554.059998,0.014600,0.006800,0.014100,0.022000,0.4657,0.9658,0.3915,0.9149,0.8796,0.6500,1.0000,0.7071,0.2071,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.7898,D,0.5600,0.4279,0.4451,0.209619,0.3915,0.1440,38.36,0.004925,1.0000,0.8020,1,0,0,1.0,1.0,0.005060,0.007147,0.013988,17
TRXUSDT,15,-1,0.5941,0.1690,0.3047,0.280350,0.007854,0.006800,0.014100,0.022000,0.8658,1.7952,0.3774,0.7998,0.9767,0.6500,1.0000,0.6690,0.1690,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8134,D,0.5941,0.4719,0.3864,0.219715,0.3774,0.1357,75.64,0.001366,1.0000,0.8173,0,0,0,0.0,0.0,-0.005386,0.003959,0.005850,100
WLDUSDT,15,-1,0.5550,0.1855,0.3112,0.405400,0.014600,0.006855,0.014100,0.022000,0.4695,0.9658,0.3835,0.9101,0.5593,0.6500,1.0000,0.6855,0.1855,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.7901,D,0.5550,0.4214,0.6857,0.190099,0.3835,0.1257,38.01,0.009139,1.0000,0.7997,0,0,0,0.0,-1.0,-0.014600,0.000987,0.015294,9
HBARUSDT,15,-1,0.5854,0.1761,0.2994,0.100290,0.014600,0.006800,0.014100,0.022000,0.4658,0.9658,0.3800,0.9003,0.7624,0.6500,1.0000,0.6761,0.1761,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8043,D,0.5854,0.4221,0.4985,0.191059,0.3800,0.1232,40.09,0.008434,1.0000,0.8134,1,0,0,1.0,1.0,0.005060,0.010868,0.009273,10
MUSDT,15,-1,0.5706,0.3390,0.4861,1.257000,0.014600,0.007500,0.014100,0.022000,0.5137,0.9658,0.4404,0.5908,0.8393,0.6500,1.0000,0.8390,0.3390,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8349,D,0.5706,0.7454,0.5247,0.142914,0.4404,0.1471,39.09,0.009999,1.0000,0.8068,0,0,0,0.0,-1.0,-0.014600,0.001193,0.026333,2
DYDXUSDT,15,-1,0.5777,0.1249,0.2482,0.108000,0.014600,0.012779,0.023855,0.037486,0.8753,1.6339,0.3611,0.8948,0.8381,0.6500,1.0000,0.6249,0.1249,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8125,D,0.5777,0.4035,0.4308,0.208325,0.3611,0.1233,39.57,0.017039,1.0000,0.8100,1,0,0,1.0,1.0,0.009246,0.018519,0.009259,18
ENSOUSDT,15,-1,0.5946,0.2046,0.3342,1.092500,0.014600,0.007866,0.014683,0.023073,0.5388,1.0057,0.3906,0.9106,0.7391,0.6500,1.0000,0.7046,0.2046,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8160,D,0.5946,0.4290,0.5285,0.187800,0.3906,0.1296,40.73,0.010488,1.0000,0.8176,1,0,0,1.0,1.0,0.005806,0.008604,0.011442,8
ENSUSDT,15,-1,0.5591,0.1731,0.2954,6.632000,0.014600,0.006800,0.014100,0.022000,0.4658,0.9658,0.3789,0.9025,0.6189,0.6500,1.0000,0.6731,0.1731,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.7948,D,0.5591,0.4198,0.6123,0.185475,0.3789,0.1223,38.30,0.008247,1.0000,0.8016,1,0,0,1.0,1.0,0.005060,0.012515,0.014475,17
DOGEUSDT,15,-1,0.6107,1.0000,0.0000,0.107550,0.014600,0.008534,0.015930,0.025033,0.5845,1.0911,0.6852,0.9143,0.4730,0.6500,1.0000,0.6000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8620,D,0.6107,0.7494,1.4487,0.157084,0.4730,1.0000,41.83,0.011379,1.0000,0.8248,0,0,0,0.0,-1.0,-0.014600,0.006974,0.014691,5
BTCUSDT,15,-1,0.5582,0.1466,0.2514,68907.203125,0.009503,0.006800,0.014100,0.022000,0.7156,1.4838,0.3691,0.9492,0.5986,0.6500,1.0000,0.6466,0.1466,0.3000,0.3000,0.7000,0.7000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8047,D,0.5582,0.3889,0.6166,0.206639,0.3691,0.1048,58.74,0.004300,1.0000,0.8012,1,0,0,1.0,1.0,0.005060,0.012736,0.004685,31
PENDLEUSDT,15,-1,0.6793,0.4499,0.5775,1.253700,0.014600,0.007771,0.014507,0.022796,0.5323,0.9936,0.4815,0.8983,0.7442,0.6500,1.0000,0.9499,0.4499,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8869,D,0.6793,0.5360,0.6469,0.151144,0.4815,0.1275,46.53,0.010362,1.0000,0.8557,1,0,0,1.0,1.0,0.005740,0.008136,0.009572,10
1000PEPEUSDT,15,-1,0.5741,0.1520,0.2891,0.004584,0.014600,0.011319,0.021130,0.033204,0.7753,1.4472,0.3711,0.8039,0.8949,0.6500,1.0000,0.6520,0.1520,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8117,D,0.5741,0.4616,0.4147,0.198648,0.3711,0.1371,39.32,0.015093,1.0000,0.8084,0,0,0,0.0,-1.0,-0.014600,0.001767,0.023951,3
BNBUSDT,15,-1,0.5683,0.1553,0.2713,617.599976,0.014600,0.006800,0.014100,0.022000,0.4658,0.9657,0.3723,0.9522,0.6325,0.6500,1.0000,0.6553,0.1553,0.3000,0.3000,0.7000,0.7000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.7958,D,0.5683,0.3910,0.5887,0.205391,0.3723,0.1160,38.92,0.005254,1.0000,0.8057,1,1,0,1.0,2.0,0.008161,0.014297,0.008646,27
AAVEUSDT,15,-1,0.5648,0.2779,0.4112,125.330002,0.014600,0.007261,0.014100,0.022000,0.4973,0.9658,0.4177,0.9124,0.7694,0.6500,1.0000,0.7779,0.2779,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8143,D,0.5648,0.4579,0.5430,0.181285,0.4177,0.1333,38.69,0.007981,1.0000,0.8042,1,1,0,1.0,2.0,0.008529,0.019628,0.013165,21
TAOUSDT,15,-1,0.5980,0.3109,0.4613,185.410004,0.014600,0.006800,0.014100,0.022000,0.4658,0.9658,0.4299,0.9119,0.9020,0.6500,1.0000,0.8109,0.3109,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8175,D,0.5980,0.4715,0.4766,0.199351,0.4299,0.1504,40.96,0.008610,1.0000,0.8191,1,0,0,1.0,1.0,0.005060,0.014185,0.010625,9
APTUSDT,15,-1,0.5876,0.2065,0.3363,0.925800,0.014600,0.006800,0.014100,0.022000,0.4658,0.9658,0.3913,0.9183,0.6853,0.6500,1.0000,0.7065,0.2065,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8087,D,0.5876,0.4261,0.5709,0.186852,0.3913,0.1299,40.25,0.009037,1.0000,0.8144,1,0,0,1.0,1.0,0.005060,0.009613,0.008101,9
RIVERUSDT,15,-1,0.6796,0.4888,0.6083,13.028000,0.014600,0.014162,0.025844,0.040612,0.9700,1.7702,0.4958,0.7572,0.8916,0.6500,1.0000,0.9888,0.4888,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9281,C,0.6796,0.6548,0.5561,0.145053,0.4958,0.1195,46.55,0.018460,1.0000,0.8558,1,0,0,1.0,1.0,0.010213,0.016273,0.006601,2
ENAUSDT,15,-1,0.5701,0.1460,0.2578,0.122400,0.014600,0.006800,0.014100,0.022000,0.4658,0.9658,0.3689,0.8859,0.7621,0.6500,1.0000,0.6460,0.1460,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.7960,D,0.5701,0.4164,0.4840,0.191147,0.3689,0.1118,39.05,0.008551,1.0000,0.8066,1,1,1,1.0,3.0,0.009780,0.027778,0.010621,16
AVAXUSDT,15,-1,0.5668,0.3152,0.4459,9.310000,0.014600,0.006800,0.014100,0.022000,0.4658,0.9658,0.4315,0.9020,0.7258,0.6500,1.0000,0.8152,0.3152,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8124,D,0.5668,0.4784,0.5945,0.168798,0.4315,0.1307,38.82,0.006245,1.0000,0.8051,1,1,0,1.0,2.0,0.008161,0.019227,0.009023,30
TONUSDT,15,-1,0.6217,0.2390,0.3924,1.464700,0.014600,0.006800,0.014100,0.022000,0.4658,0.9658,0.4033,0.8843,0.8567,0.6500,1.0000,0.7390,0.2390,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8223,D,0.6217,0.4561,0.4708,0.193036,0.4033,0.1534,42.58,0.005416,1.0000,0.8297,0,0,0,0.0,-1.0,-0.014600,0.002594,0.015157,10
BCHUSDT,15,-1,0.5708,0.2143,0.3592,554.630005,0.014600,0.006800,0.014100,0.022000,0.4658,0.9658,0.3942,0.9106,0.9369,0.6500,1.0000,0.7143,0.2143,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.7881,D,0.5708,0.4329,0.4207,0.220452,0.3942,0.1449,39.10,0.004939,1.0000,0.8069,1,0,0,1.0,1.0,0.005060,0.008168,0.012946,16
JUPUSDT,15,-1,0.5528,0.2279,0.3603,0.160500,0.014600,0.007436,0.014100,0.022000,0.5093,0.9658,0.3992,0.9179,0.7881,0.6500,1.0000,0.7279,0.2279,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.7908,D,0.5528,0.4349,0.5066,0.192161,0.3992,0.1324,37.86,0.009915,1.0000,0.7987,1,0,0,1.0,1.0,0.005505,0.013084,0.013707,16
ONDOUSDT,15,-1,0.5524,0.2033,0.3326,0.277400,0.014600,0.006835,0.014100,0.022000,0.4681,0.9658,0.3901,0.7374,0.7690,0.6500,1.0000,0.7033,0.2033,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8166,D,0.5524,0.5290,0.5073,0.148874,0.3901,0.1293,37.84,0.009113,1.0000,0.7986,1,1,1,1.0,3.0,0.009804,0.023432,0.012978,18
ATOMUSDT,15,-1,0.5862,0.3180,0.4677,2.112000,0.014600,0.006800,0.014100,0.022000,0.4658,0.9658,0.4326,0.9132,0.8169,0.6500,1.0000,0.8180,0.3180,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8131,D,0.5862,0.4737,0.5296,0.182386,0.4326,0.1497,40.15,0.006837,1.0000,0.8138,1,0,0,1.0,1.0,0.005060,0.007576,0.009943,16
IPUSDT,15,-1,0.6667,0.3728,0.4961,1.124000,0.014600,0.007975,0.014886,0.023393,0.5462,1.0196,0.4529,0.9185,0.7870,0.6500,1.0000,0.8728,0.3728,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8659,D,0.6667,0.4931,0.5754,0.172379,0.4529,0.1233,45.67,0.010633,1.0000,0.8500,1,0,0,1.0,1.0,0.005882,0.009786,0.006228,9
ENSUSDT,15,-1,0.5753,0.2410,0.3945,6.662000,0.014600,0.006800,0.014100,0.022000,0.4658,0.9658,0.4041,0.7696,0.7732,0.6500,1.0000,0.7410,0.2410,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8278,D,0.5753,0.5251,0.5226,0.149973,0.4041,0.1535,39.40,0.008342,1.0000,0.8089,1,0,0,1.0,1.0,0.005060,0.016962,0.009907,16
XRPUSDT,15,-1,0.5675,0.3135,0.4444,1.517100,0.014600,0.006800,0.015565,0.024459,0.4658,1.0661,0.4309,0.7329,0.6536,0.6500,1.0000,0.8135,0.3135,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8503,D,0.5675,0.5879,0.6593,0.112362,0.4309,0.1309,38.87,0.011118,1.0000,0.8054,0,0,0,0.0,-1.0,-0.014600,0.000000,0.017072,4
CAKEUSDT,15,-1,0.5532,0.1885,0.3150,1.303700,0.014600,0.006800,0.014100,0.022000,0.4658,0.9658,0.3846,0.8272,0.6676,0.6500,1.0000,0.6885,0.1885,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8099,D,0.5532,0.4650,0.5761,0.158802,0.3846,0.1265,37.89,0.006569,1.0000,0.7989,1,1,1,1.0,3.0,0.009780,0.023318,0.008284,20
APEUSDT,15,-1,0.5963,0.1635,0.3047,0.130000,0.014600,0.006800,0.014100,0.022000,0.4658,0.9658,0.3754,0.9189,0.8225,0.6500,1.0000,0.6635,0.1635,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.7992,D,0.5963,0.4085,0.4564,0.206489,0.3754,0.1413,40.84,0.008488,1.0000,0.8183,0,0,0,0.0,-1.0,-0.014600,0.000000,0.014615,4
1000PEPEUSDT,15,-1,0.5734,0.1668,0.3091,0.004609,0.014600,0.011183,0.020876,0.032805,0.7660,1.4298,0.3766,0.7958,0.8715,0.6500,1.0000,0.6668,0.1668,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8175,D,0.5734,0.4732,0.4321,0.188989,0.3766,0.1423,39.27,0.014911,1.0000,0.8080,0,0,0,0.0,-1.0,-0.014600,0.004621,0.018463,2
TIAUSDT,15,-1,0.5845,0.2029,0.3322,0.339200,0.014600,0.006800,0.014100,0.022000,0.4658,0.9658,0.3900,0.9146,0.6809,0.6500,1.0000,0.7029,0.2029,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8077,D,0.5845,0.4264,0.5727,0.185932,0.3900,0.1293,40.03,0.008795,1.0000,0.8130,1,1,0,1.0,2.0,0.008161,0.017689,0.013267,21
UNIUSDT,15,-1,0.5574,0.2273,0.3802,3.515000,0.014600,0.006868,0.014100,0.022000,0.4704,0.9658,0.3990,0.8785,0.8766,0.6500,1.0000,0.7273,0.2273,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.7872,D,0.5574,0.4542,0.4552,0.197565,0.3990,0.1529,38.18,0.009158,1.0000,0.8008,1,1,1,1.0,3.0,0.009828,0.032148,0.003414,15
