symbol,tf_minutes,side,final_score,ml_score,heur_score,entry_price,sl_pct,tp1_pct,tp2_pct,tp3_pct,risk_reward,risk_reward_tp2,predictors_score,raw_signals_score,indicators_score,market_score,coverage_score,consensus_score,price10_score,bounce_prob,bounce_score,breakout_prob,breakout_score,trend_strength,momentum_strength,volatility_regime,volume_spike_score,level_aware,market_quality_score,quality_multiplier,quality_grade,original_score,pred_vs_raw,pred_vs_ind,component_std,component_min,ml_heur_gap,score_per_risk,atr_pct,market_factor,score_factor,impulse_phase,momentum_acceleration,rsi_slope,volume_impulse_confirm,nearest_support_dist_atr,nearest_resistance_dist_atr,sr_position,ema_stack,price_vs_emas,bb_position,bb_width,elapsed,remaining,label_enter,label_cancel,weight
ICPUSDT,15,-1,0.6092,0.2933,0.4258,2.229000,0.016000,0.008200,0.016500,0.026000,0.5125,1.0312,0.4234,0.9290,0.6171,0.6500,1.0000,0.7933,0.2933,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8793,D,0.6092,0.4558,0.6862,0.180383,0.4234,0.1325,38.07,0.006791,1.0000,0.8241,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,0.5602
ICPUSDT,15,-1,0.6092,0.2933,0.4258,2.229000,0.016000,0.008200,0.016500,0.026000,0.5125,1.0312,0.4234,0.9290,0.6171,0.6500,1.0000,0.7933,0.2933,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8793,D,0.6092,0.4558,0.6862,0.180383,0.4234,0.1325,38.07,0.006791,1.0000,0.8241,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,1,0,0.5602
POLUSDT,5,-1,0.6562,0.3251,0.4677,0.107800,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4352,0.8908,0.8627,0.6500,1.0000,0.8251,0.3251,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9093,C,0.6562,0.4886,0.5045,0.183772,0.4352,0.1426,82.02,0.004316,1.0000,0.8453,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,1,0,0.7575
COMPUSDT,15,-1,0.6118,0.2743,0.4076,17.639999,0.016000,0.008200,0.016500,0.026000,0.5125,1.0312,0.4164,0.9118,0.6930,0.6500,1.0000,0.7743,0.2743,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8932,D,0.6118,0.4567,0.6009,0.175832,0.4164,0.1334,38.24,0.006173,1.0000,0.8253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,0.2215
COMPUSDT,15,-1,0.6118,0.2743,0.4076,17.639999,0.016000,0.008200,0.016500,0.026000,0.5125,1.0312,0.4164,0.9118,0.6930,0.6500,1.0000,0.7743,0.2743,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8932,D,0.6118,0.4567,0.6009,0.175832,0.4164,0.1334,38.24,0.006173,1.0000,0.8253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,1,0,0.2215
LDOUSDT,5,-1,0.6383,0.2726,0.4194,0.327500,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4158,0.8801,0.8856,0.6500,1.0000,0.7726,0.2726,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8929,D,0.6383,0.4724,0.4695,0.193609,0.4158,0.1467,79.79,0.003063,1.0000,0.8372,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,1,0,0.2471
DASHUSDT,5,-1,0.6339,0.4134,0.5422,35.400002,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4679,0.9176,0.9070,0.6500,1.0000,0.9134,0.4134,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9070,C,0.6339,0.5100,0.5159,0.188060,0.4679,0.1288,79.23,0.003923,1.0000,0.8352,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,1,0,0.1400
CHZUSDT,5,-1,0.6373,0.4258,0.5522,0.039030,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4725,0.9163,0.9056,0.6500,1.0000,0.9258,0.4258,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9004,C,0.6373,0.5157,0.5218,0.185808,0.4725,0.1264,79.66,0.003255,1.0000,0.8368,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,1,1.0000
FILUSDT,15,-1,0.6153,0.2381,0.3712,0.919000,0.016000,0.008200,0.016500,0.026000,0.5125,1.0312,0.4030,0.8993,0.8014,0.6500,1.0000,0.7381,0.2381,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8767,D,0.6153,0.4481,0.5029,0.187208,0.4030,0.1330,38.46,0.007396,1.0000,0.8269,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,1,1.0000
ZROUSDT,15,-1,0.6024,0.2837,0.4167,1.490500,0.016000,0.008200,0.016500,0.026000,0.5125,1.0312,0.4199,0.8866,0.6626,0.6500,1.0000,0.7837,0.2837,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8859,D,0.6024,0.4736,0.6337,0.165086,0.4199,0.1330,37.65,0.008687,1.0000,0.8211,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,1,1.0000
LTCUSDT,5,-1,0.6280,0.2746,0.4213,53.029999,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4165,0.8736,0.8361,0.6500,1.0000,0.7746,0.2746,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9060,C,0.6280,0.4768,0.4982,0.181233,0.4165,0.1467,78.50,0.002583,1.0000,0.8326,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,1,0,0.1000
ICPUSDT,5,-1,0.6338,0.4733,0.5724,2.229000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4901,0.9187,0.7981,0.6500,1.0000,0.9733,0.4733,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9163,C,0.6338,0.5335,0.6141,0.160614,0.4901,0.0991,79.22,0.003670,1.0000,0.8352,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,1,1.0000
AVAXUSDT,15,-1,0.6043,0.2779,0.4112,8.817000,0.016000,0.008200,0.016500,0.026000,0.5125,1.0312,0.4177,0.8809,0.6919,0.6500,1.0000,0.7779,0.2779,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8869,D,0.6043,0.4742,0.6037,0.164786,0.4177,0.1333,37.77,0.005376,1.0000,0.8219,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,1,1.0000
ARBUSDT,5,-1,0.6002,0.3545,0.4743,0.107100,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4461,0.9160,0.8253,0.6500,1.0000,0.8545,0.3545,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8847,D,0.6002,0.4870,0.5406,0.179547,0.4461,0.1198,75.02,0.003894,1.0000,0.8201,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,1,1.0000
BERAUSDT,5,-1,0.6237,0.1998,0.3497,0.604500,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.3888,0.9019,0.9225,0.6500,1.0000,0.6998,0.1998,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8685,D,0.6237,0.4311,0.4215,0.217154,0.3888,0.1499,77.96,0.005436,1.0000,0.8307,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,0.5270
BERAUSDT,5,-1,0.6237,0.1998,0.3497,0.604500,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.3888,0.9019,0.9225,0.6500,1.0000,0.6998,0.1998,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8685,D,0.6237,0.4311,0.4215,0.217154,0.3888,0.1499,77.96,0.005436,1.0000,0.8307,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,0,0,0.5270
BERAUSDT,5,-1,0.6237,0.1998,0.3497,0.604500,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.3888,0.9019,0.9225,0.6500,1.0000,0.6998,0.1998,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8685,D,0.6237,0.4311,0.4215,0.217154,0.3888,0.1499,77.96,0.005436,1.0000,0.8307,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,0,1,0,0.5270
RPLUSDT,5,-1,0.6814,0.4898,0.6091,2.094000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4962,0.7967,0.8392,0.6500,1.0000,0.9898,0.4898,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9576,C,0.6814,0.6228,0.5913,0.134796,0.4962,0.1193,85.17,0.005156,1.0000,0.8566,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,0.4134
RPLUSDT,5,-1,0.6814,0.4898,0.6091,2.094000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4962,0.7967,0.8392,0.6500,1.0000,0.9898,0.4898,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9576,C,0.6814,0.6228,0.5913,0.134796,0.4962,0.1193,85.17,0.005156,1.0000,0.8566,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,0,0,0.4134
RPLUSDT,5,-1,0.6814,0.4898,0.6091,2.094000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4962,0.7967,0.8392,0.6500,1.0000,0.9898,0.4898,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9576,C,0.6814,0.6228,0.5913,0.134796,0.4962,0.1193,85.17,0.005156,1.0000,0.8566,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,0,1,0,0.4134
ETCUSDT,5,-1,0.7006,0.3917,0.5244,8.404000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4599,0.9102,0.9393,0.6500,1.0000,0.8917,0.3917,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9240,C,0.7006,0.5052,0.4896,0.197004,0.4599,0.1327,87.58,0.002689,1.0000,0.8653,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,0.2677
ETCUSDT,5,-1,0.7006,0.3917,0.5244,8.404000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4599,0.9102,0.9393,0.6500,1.0000,0.8917,0.3917,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9240,C,0.7006,0.5052,0.4896,0.197004,0.4599,0.1327,87.58,0.002689,1.0000,0.8653,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,0,0,0.2677
ETCUSDT,5,-1,0.7006,0.3917,0.5244,8.404000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4599,0.9102,0.9393,0.6500,1.0000,0.8917,0.3917,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9240,C,0.7006,0.5052,0.4896,0.197004,0.4599,0.1327,87.58,0.002689,1.0000,0.8653,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,0,1,0,0.2677
ZECUSDT,5,-1,0.6265,0.2642,0.3978,265.160004,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4127,0.8066,0.9489,0.6500,1.0000,0.7642,0.2642,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8932,D,0.6265,0.5116,0.4349,0.198940,0.4127,0.1336,78.31,0.005733,1.0000,0.8319,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,1,1.0000
XMRUSDT,5,-1,0.6256,0.4524,0.5556,326.190002,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4824,0.7238,0.7315,0.6500,1.0000,0.9524,0.4524,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9621,C,0.6256,0.6664,0.6594,0.100193,0.4824,0.1032,78.20,0.004112,1.0000,0.8315,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,1,1.0000
NEARUSDT,5,-1,0.6057,0.1843,0.3242,1.010000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.3831,0.8941,0.8674,0.6500,1.0000,0.6843,0.1843,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8671,D,0.6057,0.4284,0.4416,0.205342,0.3831,0.1399,75.71,0.004084,1.0000,0.8226,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,0.4125
NEARUSDT,5,-1,0.6057,0.1843,0.3242,1.010000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.3831,0.8941,0.8674,0.6500,1.0000,0.6843,0.1843,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8671,D,0.6057,0.4284,0.4416,0.205342,0.3831,0.1399,75.71,0.004084,1.0000,0.8226,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,0,0,0.4125
NEARUSDT,5,-1,0.6057,0.1843,0.3242,1.010000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.3831,0.8941,0.8674,0.6500,1.0000,0.6843,0.1843,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8671,D,0.6057,0.4284,0.4416,0.205342,0.3831,0.1399,75.71,0.004084,1.0000,0.8226,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,0,1,0,0.4125
DASHUSDT,5,-1,0.6758,0.4299,0.5556,35.360001,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4740,0.9198,0.7293,0.6500,1.0000,0.9299,0.4299,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9469,C,0.6758,0.5154,0.6500,0.160125,0.4740,0.1256,84.48,0.003889,1.0000,0.8541,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,0.1376
DASHUSDT,5,-1,0.6758,0.4299,0.5556,35.360001,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4740,0.9198,0.7293,0.6500,1.0000,0.9299,0.4299,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9469,C,0.6758,0.5154,0.6500,0.160125,0.4740,0.1256,84.48,0.003889,1.0000,0.8541,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,0,0,0.1376
DASHUSDT,5,-1,0.6758,0.4299,0.5556,35.360001,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4740,0.9198,0.7293,0.6500,1.0000,0.9299,0.4299,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9469,C,0.6758,0.5154,0.6500,0.160125,0.4740,0.1256,84.48,0.003889,1.0000,0.8541,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,0,1,0,0.1376
FETUSDT,5,-1,0.6393,0.3076,0.4326,0.163700,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4287,0.9117,0.7759,0.6500,1.0000,0.8076,0.3076,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9046,C,0.6393,0.4702,0.5526,0.177757,0.4287,0.1250,79.92,0.003726,1.0000,0.8377,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,0.1220
FETUSDT,5,-1,0.6393,0.3076,0.4326,0.163700,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4287,0.9117,0.7759,0.6500,1.0000,0.8076,0.3076,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9046,C,0.6393,0.4702,0.5526,0.177757,0.4287,0.1250,79.92,0.003726,1.0000,0.8377,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,0,0,0.1220
FETUSDT,5,-1,0.6393,0.3076,0.4326,0.163700,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4287,0.9117,0.7759,0.6500,1.0000,0.8076,0.3076,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9046,C,0.6393,0.4702,0.5526,0.177757,0.4287,0.1250,79.92,0.003726,1.0000,0.8377,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,0,1,0,0.1220
AVAXUSDT,5,-1,0.6476,0.3487,0.4883,8.824000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4440,0.8205,0.8793,0.6500,1.0000,0.8487,0.3487,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9151,C,0.6476,0.5411,0.5049,0.169325,0.4440,0.1395,80.95,0.002564,1.0000,0.8414,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,0.1569
AVAXUSDT,5,-1,0.6476,0.3487,0.4883,8.824000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4440,0.8205,0.8793,0.6500,1.0000,0.8487,0.3487,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9151,C,0.6476,0.5411,0.5049,0.169325,0.4440,0.1395,80.95,0.002564,1.0000,0.8414,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,0,0,0.1569
AVAXUSDT,5,-1,0.6476,0.3487,0.4883,8.824000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4440,0.8205,0.8793,0.6500,1.0000,0.8487,0.3487,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9151,C,0.6476,0.5411,0.5049,0.169325,0.4440,0.1395,80.95,0.002564,1.0000,0.8414,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,0,1,0,0.1569
TRUMPUSDT,5,-1,0.6011,0.2685,0.3955,3.357000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4143,0.8242,0.7779,0.6500,1.0000,0.7685,0.2685,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8972,D,0.6011,0.5026,0.5325,0.159041,0.4143,0.1270,75.14,0.003693,1.0000,0.8205,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,0.3462
TRUMPUSDT,5,-1,0.6011,0.2685,0.3955,3.357000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4143,0.8242,0.7779,0.6500,1.0000,0.7685,0.2685,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8972,D,0.6011,0.5026,0.5325,0.159041,0.4143,0.1270,75.14,0.003693,1.0000,0.8205,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,0,0,0.3462
TRUMPUSDT,5,-1,0.6011,0.2685,0.3955,3.357000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4143,0.8242,0.7779,0.6500,1.0000,0.7685,0.2685,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8972,D,0.6011,0.5026,0.5325,0.159041,0.4143,0.1270,75.14,0.003693,1.0000,0.8205,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,0,1,0,0.3462
ZROUSDT,5,-1,0.6059,0.2523,0.3793,1.486300,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4083,0.9079,0.7098,0.6500,1.0000,0.7523,0.2523,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8866,D,0.6059,0.4497,0.5752,0.178233,0.4083,0.1269,75.74,0.004759,1.0000,0.8227,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,1,1.0000
SUIUSDT,5,-1,0.6648,0.4042,0.5347,0.925000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4645,0.8541,0.8170,0.6500,1.0000,0.9042,0.4042,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9347,C,0.6648,0.5439,0.5686,0.154384,0.4645,0.1305,83.10,0.003335,1.0000,0.8491,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,0.2092
SUIUSDT,5,-1,0.6648,0.4042,0.5347,0.925000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4645,0.8541,0.8170,0.6500,1.0000,0.9042,0.4042,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9347,C,0.6648,0.5439,0.5686,0.154384,0.4645,0.1305,83.10,0.003335,1.0000,0.8491,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,1,0,0.2092
BERAUSDT,5,-1,0.6653,0.3596,0.5037,0.601500,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4480,0.9114,0.8146,0.6500,1.0000,0.8596,0.3596,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9198,C,0.6653,0.4915,0.5500,0.175845,0.4480,0.1441,83.16,0.005690,1.0000,0.8494,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,0.5270
BERAUSDT,5,-1,0.6653,0.3596,0.5037,0.601500,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4480,0.9114,0.8146,0.6500,1.0000,0.8596,0.3596,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9198,C,0.6653,0.4915,0.5500,0.175845,0.4480,0.1441,83.16,0.005690,1.0000,0.8494,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,1,0,0.5270
XLMUSDT,5,-1,0.6078,0.2519,0.3788,0.161140,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4081,0.9004,0.7319,0.6500,1.0000,0.7519,0.2519,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8880,D,0.6078,0.4532,0.5576,0.177405,0.4081,0.1269,75.98,0.002532,1.0000,0.8235,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,0.2787
XLMUSDT,5,-1,0.6078,0.2519,0.3788,0.161140,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4081,0.9004,0.7319,0.6500,1.0000,0.7519,0.2519,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8880,D,0.6078,0.4532,0.5576,0.177405,0.4081,0.1269,75.98,0.002532,1.0000,0.8235,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,0,0,0.2787
XLMUSDT,5,-1,0.6078,0.2519,0.3788,0.161140,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4081,0.9004,0.7319,0.6500,1.0000,0.7519,0.2519,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8880,D,0.6078,0.4532,0.5576,0.177405,0.4081,0.1269,75.98,0.002532,1.0000,0.8235,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,0,1,0,0.2787
RPLUSDT,5,-1,0.6483,0.3844,0.5244,2.095000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4572,0.7755,0.8860,0.6500,1.0000,0.8844,0.3844,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9228,C,0.6483,0.5896,0.5160,0.159297,0.4572,0.1400,81.04,0.005024,1.0000,0.8418,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,0.4134
RPLUSDT,5,-1,0.6483,0.3844,0.5244,2.095000,0.008000,0.005200,0.010500,0.017000,0.6500,1.3125,0.4572,0.7755,0.8860,0.6500,1.0000,0.8844,0.3844,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9228,C,0.6483,0.5896,0.5160,0.159297,0.4572,0.1400,81.04,0.005024,1.0000,0.8418,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,1,0,0.4134
