symbol,tf_minutes,direction,entry_price,exit_price,pnl_pct,outcome,bars_to_outcome,p_super,combined_score
IPUSDT,60,-1,1.802000,1.835788,-1.875000,loss,4,0.9806,1.0873
IPUSDT,60,-1,1.799000,1.832731,-1.875000,loss,2,0.9660,1.1180
IPUSDT,60,-1,1.788000,1.720950,3.750000,win,5,0.9406,1.1384
IPUSDT,60,-1,1.786000,1.719025,3.750000,win,4,0.8872,1.0702
IPUSDT,60,-1,1.741000,1.675713,3.750000,win,7,0.9705,1.1576
IPUSDT,60,-1,1.735000,1.669938,3.750000,win,6,0.9814,1.1678
IPUSDT,60,-1,1.723000,1.658388,3.750000,win,6,0.9871,1.1902
IPUSDT,60,-1,1.709000,1.644912,3.750000,win,5,0.9863,1.1910
IPUSDT,60,-1,1.690000,1.721688,-1.875000,loss,1,0.9848,1.1906
IPUSDT,60,-1,1.718000,1.653575,3.750000,win,3,0.9635,1.1594
IPUSDT,60,-1,1.683000,1.714556,-1.875000,loss,3,0.9826,1.1963
IPUSDT,60,-1,1.665000,1.696219,-1.875000,loss,2,0.9892,1.2026
IPUSDT,60,-1,1.666000,1.697237,-1.875000,loss,1,0.9904,1.2132
IPUSDT,60,-1,1.683000,1.619888,3.750000,win,5,0.9829,1.1069
IPUSDT,60,-1,1.687000,1.623738,3.750000,win,4,0.9549,1.0863
IPUSDT,60,-1,1.684000,1.620850,3.750000,win,3,0.9378,1.1198
IPUSDT,60,-1,1.679000,1.616038,3.750000,win,2,0.9323,1.0586
IPUSDT,60,-1,1.677000,1.614113,3.750000,win,1,0.9192,1.0972
IPUSDT,60,-1,1.613000,1.552512,3.750000,win,3,0.9900,1.1400
IPUSDT,60,-1,1.590000,1.530375,3.750000,win,2,0.9925,1.2299
IPUSDT,60,-1,1.579000,1.519788,3.750000,win,1,0.9951,1.2186
IPUSDT,60,-1,1.459000,1.404288,3.750000,win,1,0.9996,1.1102
IPUSDT,60,1,1.444000,1.498150,3.750000,win,3,0.9989,1.1235
IPUSDT,60,1,1.456000,1.428700,-1.875000,loss,5,0.9987,1.2377
IPUSDT,60,1,1.446000,1.418887,-1.875000,loss,4,0.9985,1.1919
IPUSDT,60,1,1.489000,1.461081,-1.875000,loss,1,0.9969,1.2890
IPUSDT,60,1,1.458000,1.430662,-1.875000,loss,2,0.9975,1.2388
IPUSDT,60,1,1.438000,1.411037,-1.875000,loss,1,0.9979,1.1140
IPUSDT,60,1,1.440000,1.413000,-1.875000,loss,1,0.9963,1.1702
IPUSDT,60,1,1.408000,1.381600,-1.875000,loss,5,0.9952,1.2817
IPUSDT,60,1,1.411000,1.384544,-1.875000,loss,2,0.9965,1.1647
IPUSDT,60,1,1.410000,1.383562,-1.875000,loss,1,0.9978,1.1747
IPUSDT,60,1,1.391000,1.364919,-1.875000,loss,4,0.9982,1.2055
IPUSDT,60,1,1.396000,1.369825,-1.875000,loss,3,0.9978,1.1455
IPUSDT,60,1,1.392000,1.365900,-1.875000,loss,2,0.9968,1.1453
IPUSDT,60,1,1.390000,1.363937,-1.875000,loss,1,0.9967,1.1247
IPUSDT,60,1,1.384000,1.358050,-1.875000,loss,1,0.9970,1.2221
IPUSDT,60,1,1.329000,1.378838,3.750000,win,2,0.9961,1.1056
IPUSDT,60,1,1.348000,1.398550,3.750000,win,1,0.9951,1.1314
IPUSDT,60,1,1.409000,1.461838,3.750000,win,4,0.9974,1.3661
IPUSDT,60,1,1.417000,1.470138,3.750000,win,3,0.9971,1.3154
IPUSDT,60,1,1.407000,1.459763,3.750000,win,2,0.9976,1.3042
IPUSDT,60,1,1.434000,1.487775,3.750000,win,1,0.9935,1.2377
IPUSDT,60,1,1.481000,1.453231,-1.875000,loss,1,0.9791,1.1106
IPUSDT,60,1,1.474000,1.446362,-1.875000,loss,1,0.9931,1.1110
IPUSDT,60,1,1.442000,1.414962,-1.875000,loss,1,0.9909,1.1844
IPUSDT,60,1,1.408000,1.381600,-1.875000,loss,6,0.9949,1.1278
IPUSDT,60,1,1.415000,1.388469,-1.875000,loss,5,0.9941,1.1196
IPUSDT,60,1,1.413000,1.386506,-1.875000,loss,4,0.9944,1.0970
IPUSDT,60,1,1.411000,1.384544,-1.875000,loss,3,0.9891,1.0977
IPUSDT,60,1,1.438000,1.491925,3.750000,win,6,0.9691,1.1103
IPUSDT,60,1,1.432000,1.485700,3.750000,win,5,0.9631,1.1032
IPUSDT,60,-1,1.458000,1.485337,-1.875000,loss,1,0.9674,1.1121
IPUSDT,60,-1,1.489000,1.516919,-1.875000,loss,1,0.9723,1.1275
IPUSDT,60,-1,1.497000,1.525069,-1.875000,loss,1,0.9640,1.1166
IPUSDT,60,-1,1.440000,1.386000,3.750000,win,3,0.9575,1.1731
IPUSDT,60,-1,1.426000,1.372525,3.750000,win,2,0.9790,1.2174
IPUSDT,60,-1,1.389000,1.336912,3.750000,win,2,0.9866,1.1339
IPUSDT,60,-1,1.356000,1.305150,3.750000,win,1,0.9904,1.1059
IPUSDT,60,-1,1.323000,1.347806,-1.875000,loss,1,0.9836,1.1460
IPUSDT,60,-1,1.443000,1.388888,3.750000,win,6,0.9935,1.2557
IPUSDT,60,-1,1.435000,1.381188,3.750000,win,5,0.9930,1.2860
IPUSDT,60,-1,1.436000,1.382150,3.750000,win,4,0.9905,1.2780
IPUSDT,60,-1,1.415000,1.361938,3.750000,win,9,0.9873,1.2284
IPUSDT,60,-1,1.398000,1.345575,3.750000,win,13,0.9798,1.1798
IPUSDT,60,-1,1.403000,1.350388,3.750000,win,12,0.9923,1.1617
IPUSDT,60,-1,1.375000,1.400781,-1.875000,loss,2,0.9879,1.1184
IPUSDT,60,-1,1.392000,1.339800,3.750000,win,11,0.9881,1.1664
IPUSDT,60,-1,1.378000,1.326325,3.750000,win,11,0.9871,1.1637
IPUSDT,60,-1,1.375000,1.323438,3.750000,win,10,0.9830,1.2263
IPUSDT,60,-1,1.379000,1.327287,3.750000,win,9,0.9793,1.2470
IPUSDT,60,-1,1.373000,1.321513,3.750000,win,8,0.9733,1.2260
IPUSDT,60,-1,1.358000,1.307075,3.750000,win,9,0.9794,1.1551
IPUSDT,60,-1,1.367000,1.315738,3.750000,win,6,0.9739,1.2364
IPUSDT,60,-1,1.373000,1.321513,3.750000,win,5,0.9606,1.2471
IPUSDT,60,-1,1.369000,1.317662,3.750000,win,4,0.9568,1.2096
IPUSDT,60,-1,1.363000,1.311888,3.750000,win,4,0.9602,1.1588
IPUSDT,60,-1,1.346000,1.295525,3.750000,win,11,0.9683,1.1599
IPUSDT,60,-1,1.337000,1.362069,-1.875000,loss,6,0.9361,1.1114
IPUSDT,60,-1,1.326000,1.350863,-1.875000,loss,5,0.9383,1.0412
IPUSDT,60,-1,1.316000,1.340675,-1.875000,loss,1,0.9411,1.0666
IPUSDT,60,-1,1.325000,1.349844,-1.875000,loss,2,0.9675,1.0757
IPUSDT,60,-1,1.331000,1.355956,-1.875000,loss,1,0.9682,1.1412
IPUSDT,60,-1,1.326000,1.350863,-1.875000,loss,2,0.9684,1.0766
IPUSDT,60,-1,1.336000,1.285900,3.750000,win,3,0.9591,1.1126
IPUSDT,60,-1,1.324000,1.274350,3.750000,win,3,0.9726,1.1115
IPUSDT,60,-1,1.328000,1.278200,3.750000,win,2,0.9593,1.1271
IPUSDT,60,-1,1.280000,1.304000,-1.875000,loss,4,0.9612,1.0598
IPUSDT,60,-1,1.330000,1.354938,-1.875000,loss,1,0.9330,1.0722
IPUSDT,60,-1,1.338000,1.363088,-1.875000,loss,1,0.9441,1.0765
IPUSDT,60,-1,1.356000,1.305150,3.750000,win,2,0.9431,1.1043
IPUSDT,60,-1,1.342000,1.291675,3.750000,win,2,0.9589,1.0742
IPUSDT,60,-1,1.306000,1.330488,-1.875000,loss,4,0.9770,1.0780
IPUSDT,60,-1,1.311000,1.335581,-1.875000,loss,3,0.9732,1.1233
IPUSDT,60,-1,1.308000,1.332525,-1.875000,loss,2,0.9710,1.1353
IPUSDT,60,-1,1.296000,1.320300,-1.875000,loss,1,0.9791,1.1426
IPUSDT,60,-1,1.315000,1.265688,3.750000,win,1,0.9744,1.1692
IPUSDT,60,1,1.188000,1.165725,-1.875000,loss,2,0.9926,1.1153
IPUSDT,60,1,1.178000,1.155912,-1.875000,loss,1,0.9925,1.1363
IPUSDT,60,1,1.157000,1.200388,3.750000,win,1,0.9991,1.3127
IPUSDT,60,1,1.225000,1.202031,-1.875000,loss,1,0.9922,1.2376
IPUSDT,60,1,1.188000,1.232550,3.750000,win,3,0.9916,1.2834
IPUSDT,60,1,1.191000,1.235663,3.750000,win,2,0.9879,1.2117
IPUSDT,60,1,1.206000,1.251225,3.750000,win,10,0.9896,1.2415
IPUSDT,60,1,1.229000,1.205956,-1.875000,loss,1,0.9932,1.2030
IPUSDT,60,1,1.197000,1.241888,3.750000,win,7,0.9926,1.2129
IPUSDT,60,1,1.195000,1.239813,3.750000,win,6,0.9904,1.2242
IPUSDT,60,1,1.210000,1.255375,3.750000,win,6,0.9926,1.2023
IPUSDT,60,1,1.227000,1.273013,3.750000,win,6,0.9923,1.1974
IPUSDT,60,1,1.227000,1.273013,3.750000,win,5,0.9925,1.1926
IPUSDT,60,1,1.234000,1.280275,3.750000,win,4,0.9961,1.3679
IPUSDT,60,1,1.221000,1.266788,3.750000,win,2,0.9932,1.2554
IPUSDT,60,1,1.234000,1.280275,3.750000,win,2,0.9928,1.2316
IPUSDT,60,-1,1.331000,1.355956,-1.875000,loss,6,0.9506,1.0669
IPUSDT,60,-1,1.319000,1.343731,-1.875000,loss,2,0.9267,1.0209
IPUSDT,60,-1,1.336000,1.361050,-1.875000,loss,1,0.9448,1.1595
IPUSDT,60,-1,1.355000,1.304188,3.750000,win,7,0.9516,1.1296
IPUSDT,60,-1,1.323000,1.347806,-1.875000,loss,3,0.9340,1.1293
IPUSDT,60,-1,1.324000,1.348825,-1.875000,loss,2,0.9463,1.1330
IPUSDT,60,-1,1.330000,1.280125,3.750000,win,5,0.9308,1.1345
IPUSDT,60,-1,1.339000,1.288787,3.750000,win,4,0.9365,1.1604
IPUSDT,60,-1,1.333000,1.283012,3.750000,win,3,0.8851,1.0716
IPUSDT,60,-1,1.326000,1.276275,3.750000,win,2,0.8397,1.0385
IPUSDT,60,-1,1.328000,1.278200,3.750000,win,16,0.8347,0.9531
IPUSDT,60,-1,1.335000,1.284938,3.750000,win,4,0.7984,0.9216
IPUSDT,60,-1,1.319000,1.269537,3.750000,win,12,0.7839,0.9058
IPUSDT,60,-1,1.301000,1.252212,3.750000,win,8,0.7211,0.8574
IPUSDT,60,-1,1.303000,1.254137,3.750000,win,6,0.7343,0.8660
IPUSDT,60,-1,1.307000,1.257988,3.750000,win,5,0.6915,0.8585
IPUSDT,60,1,1.272000,1.248150,-1.875000,loss,3,0.6347,0.7798
IPUSDT,60,1,1.259000,1.306212,3.750000,win,6,0.7642,0.9800
IPUSDT,60,1,1.252000,1.298950,3.750000,win,5,0.8499,1.0929
IPUSDT,60,1,1.260000,1.307250,3.750000,win,4,0.7959,1.0308
IPUSDT,60,1,1.268000,1.315550,3.750000,win,3,0.8237,1.0254
IPUSDT,60,1,1.264000,1.311400,3.750000,win,2,0.8130,0.9982
IPUSDT,60,-1,1.302000,1.253175,3.750000,win,15,0.8418,0.9488
IPUSDT,60,-1,1.307000,1.257988,3.750000,win,12,0.9096,1.0203
IPUSDT,60,-1,1.319000,1.269537,3.750000,win,8,0.8127,0.9203
IPUSDT,60,-1,1.295000,1.319281,-1.875000,loss,10,0.7130,0.8103
IPUSDT,60,-1,1.292000,1.316225,-1.875000,loss,9,0.7325,0.8196
IPUSDT,60,-1,1.297000,1.248363,3.750000,win,5,0.7629,0.8602
IPUSDT,60,-1,1.283000,1.307056,-1.875000,loss,6,0.6176,0.6956
IPUSDT,60,-1,1.269000,1.292794,-1.875000,loss,2,0.7833,0.8825
IPUSDT,60,-1,1.265000,1.288719,-1.875000,loss,1,0.7948,0.8978
IPUSDT,60,-1,1.308000,1.332525,-1.875000,loss,1,0.9051,1.0382
IPUSDT,60,-1,1.307000,1.331506,-1.875000,loss,1,0.7168,0.8027
IPUSDT,60,-1,1.318000,1.268575,3.750000,win,3,0.7460,0.8324
IPUSDT,60,-1,1.238000,1.261213,-1.875000,loss,6,0.8804,0.9690
IPUSDT,60,-1,1.229000,1.252044,-1.875000,loss,5,0.8945,1.0052
IPUSDT,60,-1,1.276000,1.228150,3.750000,win,2,0.8641,1.0205
IPUSDT,60,1,1.144000,1.186900,3.750000,win,8,0.8743,1.0451
IPUSDT,60,1,1.146000,1.188975,3.750000,win,7,0.8942,1.0692
IPUSDT,60,1,1.142000,1.184825,3.750000,win,6,0.9052,1.0809
IPUSDT,60,1,1.142000,1.184825,3.750000,win,5,0.8934,1.0560
IPUSDT,60,1,1.144000,1.186900,3.750000,win,4,0.9300,1.1151
IPUSDT,60,1,1.168000,1.146100,-1.875000,loss,5,0.9271,1.0373
IPUSDT,60,1,1.163000,1.141194,-1.875000,loss,4,0.9222,1.0319
IPUSDT,60,1,1.165000,1.143156,-1.875000,loss,3,0.9459,1.0481
IPUSDT,60,1,1.170000,1.148062,-1.875000,loss,2,0.8521,0.9405
IPUSDT,60,1,1.152000,1.130400,-1.875000,loss,1,0.9456,1.1174
IPUSDT,60,1,1.131000,1.109794,-1.875000,loss,3,0.8199,1.0076
IPUSDT,60,1,1.134000,1.112737,-1.875000,loss,1,0.9372,1.1412
IPUSDT,60,1,1.116000,1.157850,3.750000,win,16,0.8457,0.9730
IPUSDT,60,1,1.130000,1.108812,-1.875000,loss,7,0.9337,1.0652
IPUSDT,60,1,1.146000,1.124512,-1.875000,loss,2,0.9414,1.0577
IPUSDT,60,1,1.130000,1.108812,-1.875000,loss,5,0.9358,1.0574
IPUSDT,60,1,1.122000,1.100963,-1.875000,loss,6,0.9279,1.1036
IPUSDT,60,1,1.126000,1.104887,-1.875000,loss,4,0.9490,1.0979
IPUSDT,60,1,1.126000,1.104887,-1.875000,loss,3,0.9501,1.0728
IPUSDT,60,1,1.126000,1.104887,-1.875000,loss,2,0.9649,1.1066
IPUSDT,60,1,1.116000,1.157850,3.750000,win,8,0.9394,1.0692
IPUSDT,60,1,1.109000,1.150588,3.750000,win,7,0.9454,1.0499
IPUSDT,60,1,1.121000,1.163038,3.750000,win,5,0.9555,1.0706
IPUSDT,60,1,1.082000,1.122575,3.750000,win,6,0.8709,1.0671
IPUSDT,60,1,1.086000,1.126725,3.750000,win,5,0.9564,1.1656
IPUSDT,60,1,1.083000,1.123613,3.750000,win,4,0.9625,1.2108
IPUSDT,60,1,1.098000,1.139175,3.750000,win,5,0.9385,1.0427
IPUSDT,60,-1,1.151000,1.172581,-1.875000,loss,1,0.8391,0.9244
IPUSDT,60,1,1.111000,1.152663,3.750000,win,13,0.8689,0.9889
IPUSDT,60,1,1.105000,1.146437,3.750000,win,11,0.8892,1.0226
IPUSDT,60,1,1.112000,1.153700,3.750000,win,11,0.8170,0.9447
IPUSDT,60,1,1.112000,1.153700,3.750000,win,10,0.8107,0.9045
IPUSDT,60,1,1.130000,1.108812,-1.875000,loss,3,0.7350,0.8338
IPUSDT,60,1,1.120000,1.162000,3.750000,win,8,0.6794,0.7526
IPUSDT,60,1,1.109000,1.150588,3.750000,win,6,0.8070,0.9314
IPUSDT,60,1,1.115000,1.156813,3.750000,win,6,0.7705,0.8863
IPUSDT,60,1,1.124000,1.166150,3.750000,win,5,0.7507,0.8525
IPUSDT,60,1,1.123000,1.165112,3.750000,win,4,0.7252,0.8394
IPUSDT,60,1,1.129000,1.171338,3.750000,win,4,0.7132,0.8039
IPUSDT,60,1,1.162000,1.205575,3.750000,win,12,0.6077,0.7498
IPUSDT,60,1,1.155000,1.198313,3.750000,win,11,0.5646,0.6783
IPUSDT,60,1,1.151000,1.194163,3.750000,win,10,0.6557,0.7347
IPUSDT,60,1,1.166000,1.209725,3.750000,win,9,0.7575,0.8720
IPUSDT,60,1,1.163000,1.206613,3.750000,win,8,0.7178,0.8219
IPUSDT,60,1,1.166000,1.209725,3.750000,win,7,0.7644,0.8608
IPUSDT,60,1,1.164000,1.207650,3.750000,win,6,0.7575,0.8587
IPUSDT,60,1,1.173000,1.216988,3.750000,win,6,0.7273,0.8313
IPUSDT,60,1,1.181000,1.225288,3.750000,win,5,0.7773,0.9159
IPUSDT,60,1,1.181000,1.225288,3.750000,win,4,0.7681,0.8773
IPUSDT,60,1,1.179000,1.223213,3.750000,win,3,0.7743,0.8947
IPUSDT,60,1,1.184000,1.228400,3.750000,win,2,0.7736,0.9134
IPUSDT,60,1,1.197000,1.241888,3.750000,win,1,0.7610,0.8544
IPUSDT,60,1,1.122000,1.100963,-1.875000,loss,1,0.6019,0.7657
IPUSDT,60,1,1.110000,1.151625,3.750000,win,16,0.6833,0.9149
IPUSDT,60,1,1.113000,1.154738,3.750000,win,18,0.7238,0.9632
IPUSDT,60,1,1.113000,1.154738,3.750000,win,17,0.7414,0.9322
IPUSDT,60,1,1.118000,1.097038,-1.875000,loss,6,0.7453,0.9260
IPUSDT,60,1,1.119000,1.098019,-1.875000,loss,5,0.7397,0.9071
IPUSDT,60,1,1.129000,1.107831,-1.875000,loss,1,0.6398,0.7283
IPUSDT,60,1,1.116000,1.095075,-1.875000,loss,2,0.7676,0.9208
IPUSDT,60,1,1.109000,1.150588,3.750000,win,8,0.7679,0.9491
IPUSDT,60,1,1.102000,1.143325,3.750000,win,7,0.8076,1.0013
IPUSDT,60,1,1.120000,1.162000,3.750000,win,9,0.7036,0.7765
IPUSDT,60,1,1.123000,1.101944,-1.875000,loss,3,0.7381,0.8787
IPUSDT,60,1,1.112000,1.153700,3.750000,win,7,0.7900,0.9621
IPUSDT,60,1,1.107000,1.148513,3.750000,win,3,0.7581,0.9102
IPUSDT,60,1,1.138000,1.180675,3.750000,win,3,0.7264,0.8624
IPUSDT,60,1,1.136000,1.178600,3.750000,win,2,0.6229,0.7453
IPUSDT,60,1,1.140000,1.182750,3.750000,win,1,0.7971,0.9501
IPUSDT,60,1,1.199000,1.176519,-1.875000,loss,2,0.6959,0.7926
IPUSDT,60,-1,1.152000,1.108800,3.750000,win,19,0.7670,0.9120
IPUSDT,60,-1,1.139000,1.096288,3.750000,win,18,0.6654,0.7757
IPUSDT,60,-1,1.151000,1.107838,3.750000,win,16,0.7372,0.8765
IPUSDT,60,-1,1.150000,1.106875,3.750000,win,15,0.7482,0.8907
IPUSDT,60,-1,1.144000,1.101100,3.750000,win,15,0.7634,0.9018
IPUSDT,60,-1,1.141000,1.098213,3.750000,win,14,0.7701,0.9115
IPUSDT,60,-1,1.139000,1.096288,3.750000,win,13,0.7980,0.9680
IPUSDT,60,-1,1.146000,1.103025,3.750000,win,11,0.8862,1.0706
IPUSDT,60,-1,1.141000,1.098213,3.750000,win,11,0.8063,0.9395
IPUSDT,60,-1,1.137000,1.094363,3.750000,win,10,0.7330,0.8151
IPUSDT,60,-1,1.134000,1.091475,3.750000,win,9,0.5892,0.6656
IPUSDT,60,-1,1.131000,1.088588,3.750000,win,20,0.7461,0.8634
IPUSDT,60,-1,1.124000,1.081850,3.750000,win,20,0.6608,0.7740
IPUSDT,60,-1,1.126000,1.083775,3.750000,win,19,0.7345,0.8424
IPUSDT,60,1,1.096000,1.075450,-1.875000,loss,18,0.5526,0.7334
IPUSDT,60,1,1.097000,1.076431,-1.875000,loss,17,0.7285,0.9613
IPUSDT,60,1,1.096000,1.075450,-1.875000,loss,16,0.7455,0.9827
IPUSDT,60,1,1.100000,1.079375,-1.875000,loss,14,0.6794,0.7693
IPUSDT,60,1,1.103000,1.082319,-1.875000,loss,11,0.7296,0.8540
IPUSDT,60,1,1.098000,1.077413,-1.875000,loss,12,0.5915,0.7570
IPUSDT,60,1,1.105000,1.084281,-1.875000,loss,9,0.5730,0.6595
IPUSDT,60,1,1.101000,1.080356,-1.875000,loss,10,0.6306,0.7073
IPUSDT,60,1,1.111000,1.090169,-1.875000,loss,5,0.6498,0.7575
IPUSDT,60,1,1.112000,1.091150,-1.875000,loss,4,0.5663,0.6437
IPUSDT,60,1,1.095000,1.074469,-1.875000,loss,5,0.6717,0.7646
IPUSDT,60,1,1.094000,1.073487,-1.875000,loss,4,0.7125,0.7905
IPUSDT,60,1,1.087000,1.066619,-1.875000,loss,3,0.5717,0.6448
IRUSDT,60,-1,0.059560,0.057327,3.750000,win,6,0.8180,0.9049
IRUSDT,60,1,0.060700,0.059562,-1.875000,loss,3,0.6388,0.7135
IRUSDT,60,1,0.059330,0.058218,-1.875000,loss,1,0.8880,1.0283
IRUSDT,60,1,0.058920,0.057815,-1.875000,loss,2,0.8796,0.9876
IRUSDT,60,1,0.058350,0.057256,-1.875000,loss,1,0.7838,0.8828
IRUSDT,60,1,0.054250,0.053233,-1.875000,loss,1,0.9946,1.1188
IRUSDT,60,1,0.054080,0.056108,3.750000,win,5,0.9921,1.1314
IRUSDT,60,1,0.054210,0.056243,3.750000,win,4,0.9867,1.1119
IRUSDT,60,1,0.054800,0.053773,-1.875000,loss,7,0.9339,1.0505
IRUSDT,60,1,0.054860,0.053831,-1.875000,loss,6,0.9413,1.0644
IRUSDT,60,1,0.055720,0.054675,-1.875000,loss,2,0.9208,1.0477
IRUSDT,60,1,0.055250,0.054214,-1.875000,loss,3,0.8858,0.9974
IRUSDT,60,1,0.054780,0.053753,-1.875000,loss,3,0.9354,1.0390
IRUSDT,60,1,0.054910,0.053880,-1.875000,loss,2,0.9231,1.0165
IRUSDT,60,1,0.054100,0.053086,-1.875000,loss,3,0.9221,1.0522
IRUSDT,60,1,0.053650,0.052644,-1.875000,loss,1,0.9149,1.0545
IRUSDT,60,-1,0.058230,0.056046,3.750000,win,5,0.8960,1.0240
IRUSDT,60,-1,0.058180,0.055998,3.750000,win,4,0.7762,0.8942
IRUSDT,60,-1,0.057660,0.055498,3.750000,win,3,0.6126,0.6890
IRUSDT,60,-1,0.057020,0.058089,-1.875000,loss,6,0.6332,0.7256
IRUSDT,60,-1,0.057900,0.058986,-1.875000,loss,1,0.6270,0.7391
IRUSDT,60,-1,0.058480,0.059576,-1.875000,loss,1,0.7111,0.8128
IRUSDT,60,-1,0.057690,0.058772,-1.875000,loss,1,0.6018,0.6715
IRUSDT,60,1,0.061270,0.060121,-1.875000,loss,1,0.8962,1.0850
IRUSDT,60,1,0.060440,0.062707,3.750000,win,2,0.8256,0.9999
IRUSDT,60,1,0.060400,0.062665,3.750000,win,1,0.7538,0.8979
IRUSDT,60,1,0.062530,0.061358,-1.875000,loss,1,0.8809,1.0443
IRUSDT,60,1,0.061250,0.060102,-1.875000,loss,7,0.6749,0.7994
IRUSDT,60,1,0.061240,0.060092,-1.875000,loss,6,0.7037,0.8300
IRUSDT,60,1,0.060600,0.062873,3.750000,win,2,0.7376,0.8829
IRUSDT,60,1,0.061380,0.060229,-1.875000,loss,4,0.8336,0.9901
IRUSDT,60,1,0.061740,0.060582,-1.875000,loss,2,0.6933,0.8064
IRUSDT,60,1,0.060960,0.059817,-1.875000,loss,2,0.7125,0.8409
IRUSDT,60,1,0.060780,0.059640,-1.875000,loss,1,0.7210,0.8353
IRUSDT,60,1,0.060340,0.059209,-1.875000,loss,1,0.6669,0.7647
IRUSDT,60,1,0.059720,0.058600,-1.875000,loss,5,0.7480,0.8348
IRUSDT,60,1,0.059620,0.058502,-1.875000,loss,4,0.6776,0.8071
IRUSDT,60,1,0.059960,0.058836,-1.875000,loss,3,0.7134,0.8359
IRUSDT,60,1,0.060130,0.059003,-1.875000,loss,2,0.6904,0.8414
IRUSDT,60,1,0.059760,0.058639,-1.875000,loss,1,0.6956,0.8137
IRUSDT,60,1,0.059020,0.061233,3.750000,win,6,0.7572,0.8881
IRUSDT,60,1,0.059420,0.061648,3.750000,win,13,0.7110,0.8356
IRUSDT,60,1,0.059920,0.062167,3.750000,win,12,0.7378,0.8606
IRUSDT,60,1,0.060320,0.059189,-1.875000,loss,16,0.5630,0.6570
IRUSDT,60,1,0.059810,0.062053,3.750000,win,10,0.6312,0.7255
IRUSDT,60,1,0.058880,0.061088,3.750000,win,6,0.7113,0.7946
IRUSDT,60,1,0.059760,0.058639,-1.875000,loss,11,0.6646,0.7656
IRUSDT,60,-1,0.060800,0.058520,3.750000,win,3,0.8087,0.9040
IRUSDT,60,-1,0.060530,0.061665,-1.875000,loss,2,0.6723,0.7518
IRUSDT,60,-1,0.060440,0.061573,-1.875000,loss,14,0.6552,0.7213
IRUSDT,60,-1,0.060310,0.061441,-1.875000,loss,13,0.8392,0.9377
IRUSDT,60,-1,0.060040,0.061166,-1.875000,loss,9,0.7757,0.8636
IRUSDT,60,-1,0.060480,0.061614,-1.875000,loss,11,0.7444,0.8343
IRUSDT,60,1,0.062340,0.061171,-1.875000,loss,2,0.7885,0.8741
IRUSDT,60,1,0.060240,0.059110,-1.875000,loss,2,0.6361,0.7235
IRUSDT,60,1,0.059770,0.058649,-1.875000,loss,2,0.7076,0.8083
IRUSDT,60,1,0.059030,0.057923,-1.875000,loss,1,0.8150,0.9240
IRUSDT,60,1,0.060150,0.059022,-1.875000,loss,1,0.7952,0.9306
IRUSDT,60,1,0.060470,0.062738,3.750000,win,5,0.8484,0.9783
IRUSDT,60,1,0.060880,0.063163,3.750000,win,4,0.8586,0.9617
IRUSDT,60,1,0.061250,0.063547,3.750000,win,3,0.8383,0.9526
IRUSDT,60,1,0.062160,0.064491,3.750000,win,3,0.7971,0.9332
IRUSDT,60,1,0.062100,0.064429,3.750000,win,1,0.7140,0.8390
IRUSDT,60,1,0.064030,0.066431,3.750000,win,1,0.8567,0.9752
IRUSDT,60,1,0.062590,0.061416,-1.875000,loss,2,0.7606,0.8460
IRUSDT,60,1,0.062200,0.061034,-1.875000,loss,2,0.6635,0.7499
IRUSDT,60,1,0.061680,0.060523,-1.875000,loss,2,0.6739,0.7800
IRUSDT,60,1,0.061260,0.060111,-1.875000,loss,1,0.7166,0.8294
IRUSDT,60,1,0.060450,0.062717,3.750000,win,16,0.7796,0.9220
IRUSDT,60,1,0.060390,0.062655,3.750000,win,15,0.7488,0.8833
IRUSDT,60,1,0.060860,0.059719,-1.875000,loss,1,0.8217,0.9610
IRUSDT,60,1,0.060530,0.062800,3.750000,win,13,0.7827,0.9175
IRUSDT,60,1,0.060850,0.063132,3.750000,win,13,0.7733,0.9406
IRUSDT,60,1,0.060660,0.062935,3.750000,win,11,0.7977,0.9403
IRUSDT,60,1,0.060370,0.062634,3.750000,win,10,0.6891,0.7880
IRUSDT,60,1,0.061490,0.063796,3.750000,win,9,0.5548,0.6176
IRUSDT,60,1,0.064970,0.063752,-1.875000,loss,2,0.6462,0.7221
IRUSDT,60,1,0.065030,0.063811,-1.875000,loss,1,0.5924,0.6618
IRUSDT,60,1,0.062630,0.061456,-1.875000,loss,7,0.5770,0.6537
IRUSDT,60,1,0.062160,0.064491,3.750000,win,6,0.5508,0.6383
IRUSDT,60,1,0.062510,0.061338,-1.875000,loss,1,0.5835,0.6519
IRUSDT,60,1,0.061990,0.064315,3.750000,win,3,0.6401,0.7335
IRUSDT,60,1,0.061780,0.064097,3.750000,win,2,0.6731,0.7723
IRUSDT,60,1,0.059520,0.058404,-1.875000,loss,2,0.8254,0.9144
IRUSDT,60,-1,0.055950,0.053852,3.750000,win,3,0.9610,1.0759
IRUSDT,60,1,0.054200,0.056233,3.750000,win,5,0.9899,1.2894
IRUSDT,60,1,0.055440,0.054400,-1.875000,loss,1,0.8540,1.1471
IRUSDT,60,1,0.054870,0.056928,3.750000,win,3,0.8941,1.2233
IRUSDT,60,1,0.055320,0.057395,3.750000,win,2,0.8517,1.1363
IRUSDT,60,1,0.055610,0.057695,3.750000,win,1,0.7827,0.9683
