symbol,tf_minutes,side,final_score,ml_score,heur_score,entry_price,sl_pct,tp1_pct,tp2_pct,tp3_pct,risk_reward,risk_reward_tp2,predictors_score,raw_signals_score,indicators_score,market_score,coverage_score,consensus_score,price10_score,bounce_prob,bounce_score,breakout_prob,breakout_score,trend_strength,momentum_strength,volatility_regime,volume_spike_score,level_aware,market_quality_score,quality_multiplier,quality_grade,original_score,pred_vs_raw,pred_vs_ind,component_std,component_min,ml_heur_gap,score_per_risk,atr_pct,market_factor,score_factor,tp1_hit,tp2_hit,tp3_hit,label_win,label_tp_level,label_pnl_pct,label_max_favorable,label_max_adverse,label_bars
BTCUSDT,60,-1,0.5512,0.2933,0.4258,63878.699219,0.030000,0.025758,0.033428,0.052530,0.8586,1.1143,0.4234,0.9493,0.6042,0.6500,1.0000,0.7933,0.2933,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8243,D,0.5512,0.4461,0.7009,0.188946,0.4234,0.1325,18.37,0.023877,1.0000,0.7980,1,0,0,1.0,1.0,0.018331,0.063851,0.029160,3
NEARUSDT,60,-1,0.5658,0.2933,0.4258,0.982000,0.030000,0.025090,0.046835,0.073598,0.8363,1.5612,0.4234,0.9337,0.3792,0.6500,1.0000,0.7933,0.2933,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.7995,D,0.5658,0.4535,1.1165,0.220051,0.3792,0.1325,18.86,0.033454,1.0000,0.8046,1,0,0,1.0,1.0,0.017863,0.144603,0.024440,4
AVAXUSDT,60,-1,0.5933,0.2933,0.4258,8.387000,0.030000,0.021901,0.040883,0.064244,0.7300,1.3628,0.4234,0.9362,0.5219,0.6500,1.0000,0.7933,0.2933,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8252,D,0.5933,0.4523,0.8113,0.192665,0.4234,0.1325,19.78,0.029202,1.0000,0.8170,1,0,0,1.0,1.0,0.015631,0.101705,0.021700,3
XRPUSDT,60,-1,0.5610,0.2861,0.4190,1.224300,0.030000,0.029171,0.054453,0.085568,0.9724,1.8151,0.4208,0.9230,0.7152,0.6500,1.0000,0.7861,0.2861,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8325,D,0.5610,0.4559,0.5883,0.179128,0.4208,0.1329,18.70,0.038895,1.0000,0.8025,0,0,0,0.0,-1.0,-0.030000,0.013722,0.032672,1
UNIUSDT,60,-1,0.5511,0.2933,0.4258,3.197000,0.030000,0.023772,0.046909,0.073714,0.7924,1.5636,0.4234,0.8057,0.4935,0.6500,1.0000,0.7933,0.2933,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8379,D,0.5511,0.5256,0.8580,0.147577,0.4234,0.1325,18.37,0.033507,1.0000,0.7980,1,0,0,1.0,1.0,0.016941,0.114482,0.022834,3
CRVUSDT,60,-1,0.5612,0.2933,0.4258,0.234000,0.030000,0.028172,0.052587,0.082637,0.9391,1.7529,0.4234,0.8213,0.5236,0.6500,1.0000,0.7933,0.2933,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8510,D,0.5612,0.5156,0.8088,0.148662,0.4234,0.1325,18.71,0.037562,1.0000,0.8025,1,0,0,1.0,1.0,0.020020,0.141026,0.021368,3
ZECUSDT,60,-1,0.5932,0.4097,0.5451,216.449997,0.030000,0.052714,0.062261,0.097839,1.7571,2.0754,0.4665,0.8398,0.7999,0.6500,1.0000,0.9097,0.4097,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9647,C,0.5932,0.5555,0.5832,0.146690,0.4665,0.1354,19.77,0.044472,1.0000,0.8169,1,1,0,1.0,2.0,0.054529,0.148533,0.016170,3
DOTUSDT,60,-1,0.5841,0.2933,0.4258,1.267000,0.030000,0.023322,0.043535,0.068412,0.7774,1.4512,0.4234,0.8866,0.5471,0.6500,1.0000,0.7933,0.2933,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8384,D,0.5841,0.4776,0.7740,0.170121,0.4234,0.1325,19.47,0.031096,1.0000,0.8128,1,0,0,1.0,1.0,0.016626,0.132597,0.016575,3
LTCUSDT,60,-1,0.5552,0.2933,0.4258,51.529999,0.030000,0.026975,0.038993,0.061274,0.8992,1.2998,0.4234,0.9450,0.6343,0.6500,1.0000,0.7933,0.2933,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8310,D,0.5552,0.4481,0.6676,0.185663,0.4234,0.1325,18.51,0.027852,1.0000,0.7999,1,1,0,1.0,2.0,0.029281,0.126722,0.021153,4
ETCUSDT,60,-1,0.5917,0.2933,0.4258,8.096000,0.030000,0.022055,0.041169,0.064693,0.7352,1.3723,0.4234,0.9330,0.5181,0.6500,1.0000,0.7933,0.2933,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8252,D,0.5917,0.4538,0.8173,0.191968,0.4234,0.1325,19.72,0.029406,1.0000,0.8163,1,0,0,1.0,1.0,0.015738,0.119071,0.025074,3
SNXUSDT,60,-1,0.5532,0.2642,0.3978,0.282000,0.030000,0.025664,0.047907,0.075282,0.8555,1.5969,0.4127,0.7698,0.6103,0.6500,1.0000,0.7642,0.2642,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8549,D,0.5532,0.5360,0.6761,0.128539,0.4127,0.1336,18.44,0.034219,1.0000,0.7990,1,0,0,1.0,1.0,0.018265,0.131206,0.021277,3
COMPUSDT,60,-1,0.5744,0.2933,0.4258,16.469999,0.030000,0.020036,0.039687,0.062365,0.6679,1.3229,0.4234,0.9470,0.4052,0.6500,1.0000,0.7933,0.2933,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8045,D,0.5744,0.4472,1.0449,0.218996,0.4052,0.1325,19.15,0.028348,1.0000,0.8085,1,0,0,1.0,1.0,0.014325,0.109897,0.021251,3
LINKUSDT,60,-1,0.5656,0.2933,0.4258,8.028000,0.030000,0.022795,0.042663,0.067043,0.7598,1.4221,0.4234,0.8477,0.5072,0.6500,1.0000,0.7933,0.2933,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8344,D,0.5656,0.4995,0.8348,0.160785,0.4234,0.1325,18.85,0.030474,1.0000,0.8045,1,0,0,1.0,1.0,0.016257,0.113478,0.021923,3
BNBUSDT,60,-1,0.5522,0.2933,0.4258,617.549988,0.030000,0.024694,0.038347,0.060259,0.8231,1.2782,0.4234,0.9763,0.5693,0.6500,1.0000,0.7933,0.2933,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8136,D,0.5522,0.4337,0.7438,0.202609,0.4234,0.1325,18.41,0.027391,1.0000,0.7985,1,0,0,1.0,1.0,0.017586,0.073759,0.021002,3
XLMUSDT,60,-1,0.5636,0.1713,0.2931,0.147430,0.030000,0.021306,0.039771,0.062498,0.7102,1.3257,0.3783,0.9257,0.6128,0.6500,1.0000,0.6713,0.1713,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8058,D,0.5636,0.4086,0.6173,0.194276,0.3783,0.1218,18.79,0.028408,1.0000,0.8036,1,0,0,1.0,1.0,0.015214,0.077325,0.046395,3
RENDERUSDT,60,-1,0.5546,0.2933,0.4258,1.269000,0.030000,0.024323,0.045403,0.071348,0.8108,1.5134,0.4234,0.8915,0.3830,0.6500,1.0000,0.7933,0.2933,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8037,D,0.5546,0.4750,1.1055,0.203124,0.3830,0.1325,18.49,0.032431,1.0000,0.7996,1,0,0,1.0,1.0,0.017326,0.116627,0.022853,3
TONUSDT,60,-1,0.5910,0.2170,0.3690,1.293400,0.030000,0.018054,0.033700,0.052958,0.6018,1.1233,0.3952,0.8742,0.7486,0.6500,1.0000,0.7170,0.2170,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8261,D,0.5910,0.4520,0.5279,0.175911,0.3952,0.1520,19.70,0.024072,1.0000,0.8159,1,1,1,1.0,3.0,0.024673,0.134065,0.010051,3
OMUSDT,60,-1,0.5536,0.1713,0.2931,0.042440,0.030000,0.022570,0.042131,0.066206,0.7523,1.4044,0.3783,0.9289,0.5521,0.6500,1.0000,0.6713,0.1713,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.7999,D,0.5536,0.4072,0.6851,0.199463,0.3783,0.1218,18.45,0.030093,1.0000,0.7991,1,0,0,1.0,1.0,0.016099,0.119934,0.020028,3
RPLUSDT,60,-1,0.5863,0.2933,0.4258,1.514000,0.030000,0.022595,0.042177,0.066277,0.7532,1.4059,0.4234,0.8948,0.5468,0.6500,1.0000,0.7933,0.2933,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8360,D,0.5863,0.4732,0.7744,0.173285,0.4234,0.1325,19.54,0.030126,1.0000,0.8138,1,1,0,1.0,2.0,0.026413,0.111625,0.020476,3
METUSDT,60,-1,0.5619,0.2933,0.4258,0.199700,0.030000,0.021987,0.041043,0.064496,0.7329,1.3681,0.4234,0.9335,0.3588,0.6500,1.0000,0.7933,0.2933,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.7880,D,0.5619,0.4536,1.1800,0.225156,0.3588,0.1325,18.73,0.029316,1.0000,0.8029,1,0,0,1.0,1.0,0.015691,0.121182,0.024036,3
JUPUSDT,60,-1,0.5542,0.2686,0.4022,0.158700,0.030000,0.024004,0.044808,0.070413,0.8002,1.4936,0.4143,0.9278,0.3708,0.6500,1.0000,0.7686,0.2686,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.7900,D,0.5542,0.4465,1.1173,0.221705,0.3708,0.1335,18.47,0.032006,1.0000,0.7994,1,0,0,1.0,1.0,0.017103,0.127284,0.016383,3
ONDOUSDT,60,-1,0.5961,0.2933,0.4258,0.228500,0.030000,0.024549,0.045824,0.072009,0.8183,1.5275,0.4234,0.9295,0.5466,0.6500,1.0000,0.7933,0.2933,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8358,D,0.5961,0.4555,0.7746,0.186767,0.4234,0.1325,19.87,0.032731,1.0000,0.8182,1,0,0,1.0,1.0,0.017484,0.117724,0.020131,3
POLUSDT,60,-1,0.6207,0.4309,0.5623,0.092770,0.030000,0.026016,0.048563,0.076313,0.8672,1.6188,0.4744,0.9183,0.8002,0.6500,1.0000,0.9309,0.4309,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8673,D,0.6207,0.5166,0.5929,0.166302,0.4744,0.1313,20.69,0.034688,1.0000,0.8293,1,0,0,1.0,1.0,0.018511,0.096367,0.025008,3
MORPHOUSDT,60,-1,0.5819,0.2933,0.4258,1.050800,0.030000,0.023635,0.044118,0.069328,0.7878,1.4706,0.4234,0.8468,0.5953,0.6500,1.0000,0.7933,0.2933,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8507,D,0.5819,0.5000,0.7113,0.151054,0.4234,0.1325,19.40,0.031513,1.0000,0.8119,1,1,0,1.0,2.0,0.027634,0.096212,0.035687,3
EULUSDT,60,-1,0.5731,0.2933,0.4258,0.924000,0.030000,0.027232,0.050833,0.079881,0.9077,1.6944,0.4234,0.9359,0.4149,0.6500,1.0000,0.7933,0.2933,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8125,D,0.5731,0.4524,1.0207,0.212501,0.4149,0.1325,19.10,0.036309,1.0000,0.8079,1,1,0,1.0,2.0,0.031855,0.098485,0.025974,7
JTOUSDT,60,-1,0.5661,0.2933,0.4258,0.238300,0.030000,0.024970,0.046611,0.073246,0.8323,1.5537,0.4234,0.9343,0.3803,0.6500,1.0000,0.7933,0.2933,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.7995,D,0.5661,0.4532,1.1135,0.220034,0.3803,0.1325,18.87,0.033294,1.0000,0.8048,1,0,0,1.0,1.0,0.017779,0.123374,0.023500,3
1000BONKUSDT,60,-1,0.5526,0.1713,0.2931,0.005954,0.030000,0.024189,0.045153,0.070955,0.8063,1.5051,0.3783,0.9273,0.5487,0.6500,1.0000,0.6713,0.1713,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8028,D,0.5526,0.4079,0.6894,0.199206,0.3783,0.1218,18.42,0.032252,1.0000,0.7987,1,1,0,1.0,2.0,0.028284,0.139234,0.020826,4
ORCAUSDT,60,-1,0.5908,0.2933,0.4258,0.736000,0.030000,0.021818,0.040726,0.063998,0.7273,1.3575,0.4234,0.9309,0.5166,0.6500,1.0000,0.7933,0.2933,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8246,D,0.5908,0.4549,0.8197,0.191346,0.4234,0.1325,19.69,0.029090,1.0000,0.8159,1,0,0,1.0,1.0,0.015572,0.119565,0.019022,3
TIAUSDT,60,-1,0.5512,0.2933,0.4258,0.312100,0.030000,0.024936,0.046548,0.073147,0.8312,1.5516,0.4234,0.7834,0.5271,0.6500,1.0000,0.7933,0.2933,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8489,D,0.5512,0.5405,0.8033,0.134674,0.4234,0.1325,18.37,0.033248,1.0000,0.7980,1,0,0,1.0,1.0,0.017755,0.137456,0.024992,3
ASTERUSDT,60,-1,0.6276,0.4249,0.5393,0.473100,0.030000,0.030199,0.056372,0.088585,1.0066,1.8791,0.4722,0.8343,0.6216,0.6500,1.0000,0.9249,0.4249,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9044,C,0.6276,0.5659,0.7596,0.128727,0.4722,0.1144,20.92,0.040266,1.0000,0.8324,1,0,0,1.0,1.0,0.021440,0.148383,0.037624,3
SEIUSDT,60,-1,0.5546,0.1713,0.2931,0.073100,0.030000,0.021456,0.040051,0.062937,0.7152,1.3350,0.3783,0.9297,0.5565,0.6500,1.0000,0.6713,0.1713,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.7982,D,0.5546,0.4069,0.6797,0.199368,0.3783,0.1218,18.49,0.028608,1.0000,0.7996,1,0,0,1.0,1.0,0.015319,0.093023,0.017784,3
PENDLEUSDT,60,-1,0.5506,0.2933,0.4258,1.148500,0.030000,0.027941,0.052157,0.081960,0.9314,1.7386,0.4234,0.9409,0.2879,0.6500,1.0000,0.7933,0.2933,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.7794,D,0.5506,0.4500,1.4706,0.247443,0.2879,0.1325,18.36,0.037255,1.0000,0.7978,1,0,0,1.0,1.0,0.019859,0.105529,0.027862,3
WLDUSDT,60,-1,0.5817,0.2933,0.4258,0.350100,0.030000,0.024005,0.044808,0.070413,0.8002,1.4936,0.4234,0.9054,0.5066,0.6500,1.0000,0.7933,0.2933,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8301,D,0.5817,0.4677,0.8358,0.182901,0.4234,0.1325,19.39,0.032006,1.0000,0.8118,1,0,0,1.0,1.0,0.017103,0.124250,0.021137,3
SUIUSDT,60,-1,0.5669,0.2933,0.4258,0.898300,0.030000,0.025737,0.048042,0.075495,0.8579,1.6014,0.4234,0.9369,0.3806,0.6500,1.0000,0.7933,0.2933,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8008,D,0.5669,0.4520,1.1126,0.220950,0.3806,0.1325,18.90,0.034316,1.0000,0.8051,1,0,0,1.0,1.0,0.018316,0.122787,0.020483,3
ARBUSDT,60,-1,0.5654,0.2933,0.4258,0.109000,0.030000,0.025289,0.047207,0.074182,0.8430,1.5736,0.4234,0.9332,0.3782,0.6500,1.0000,0.7933,0.2933,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.7997,D,0.5654,0.4537,1.1197,0.220151,0.3782,0.1325,18.85,0.033719,1.0000,0.8044,1,0,0,1.0,1.0,0.018002,0.135780,0.022018,3
DASHUSDT,60,-1,0.5954,0.2642,0.3978,34.950001,0.030000,0.039199,0.049781,0.078227,1.3066,1.6594,0.4127,0.9068,0.6320,0.6500,1.0000,0.7642,0.2642,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9004,C,0.5954,0.4551,0.6530,0.175055,0.4127,0.1336,19.85,0.035558,1.0000,0.8180,1,0,0,1.0,1.0,0.027739,0.118455,0.023748,4
VVVUSDT,60,-1,0.5659,0.2933,0.4258,1.680000,0.030000,0.026932,0.050273,0.079000,0.8977,1.6758,0.4234,0.9362,0.3761,0.6500,1.0000,0.7933,0.2933,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8021,D,0.5659,0.4523,1.1258,0.221794,0.3761,0.1325,18.86,0.035909,1.0000,0.8047,1,0,0,1.0,1.0,0.019152,0.077976,0.046429,3
FETUSDT,60,-1,0.5696,0.2933,0.4258,0.150300,0.030000,0.023640,0.044129,0.069345,0.7880,1.4710,0.4234,0.9400,0.3904,0.6500,1.0000,0.7933,0.2933,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.7988,D,0.5696,0.4505,1.0847,0.219756,0.3904,0.1325,18.99,0.031520,1.0000,0.8063,1,0,0,1.0,1.0,0.016848,0.113107,0.021291,3
MUBARAKUSDT,60,-1,0.5571,0.1535,0.2687,0.012590,0.030000,0.027007,0.050412,0.079219,0.9002,1.6804,0.3717,0.9211,0.6201,0.6500,1.0000,0.6535,0.1535,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8134,D,0.5571,0.4035,0.5994,0.194634,0.3717,0.1152,18.57,0.036009,1.0000,0.8007,1,0,0,1.0,1.0,0.019205,0.123908,0.023034,3
APTUSDT,60,-1,0.5645,0.2933,0.4258,1.045600,0.030000,0.024988,0.046643,0.073297,0.8329,1.5548,0.4234,0.9017,0.4205,0.6500,1.0000,0.7933,0.2933,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8134,D,0.5645,0.4696,1.0070,0.198050,0.4205,0.1325,18.82,0.033317,1.0000,0.8040,1,0,0,1.0,1.0,0.017791,0.144032,0.021519,3
GUNUSDT,60,-1,0.5610,0.1535,0.2687,0.023600,0.030000,0.022175,0.041393,0.065046,0.7392,1.3798,0.3717,0.9237,0.6379,0.6500,1.0000,0.6535,0.1535,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8053,D,0.5610,0.4024,0.5826,0.195213,0.3717,0.1152,18.70,0.029566,1.0000,0.8024,0,0,0,0.0,-1.0,-0.030000,0.008898,0.035169,1
BREVUSDT,60,-1,0.5981,0.3222,0.4522,0.125600,0.030000,0.026085,0.048692,0.076516,0.8695,1.6231,0.4341,0.8661,0.6000,0.6500,1.0000,0.8222,0.3222,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8621,D,0.5981,0.5013,0.7236,0.154247,0.4341,0.1300,19.94,0.034780,1.0000,0.8191,1,0,0,1.0,1.0,0.018560,0.114650,0.040605,2
0GUSDT,60,-1,0.5931,0.3140,0.4449,0.491000,0.030000,0.025432,0.047473,0.074600,0.8477,1.5824,0.4311,0.8584,0.5997,0.6500,1.0000,0.8140,0.3140,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8593,D,0.5931,0.5022,0.7189,0.152436,0.4311,0.1308,19.77,0.033909,1.0000,0.8169,1,0,0,1.0,1.0,0.018102,0.103870,0.020570,2
LAUSDT,60,-1,0.5539,0.2933,0.4258,0.172000,0.030000,0.026187,0.048883,0.076817,0.8729,1.6294,0.4234,0.8593,0.4277,0.6500,1.0000,0.7933,0.2933,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8222,D,0.5539,0.4928,0.9901,0.180433,0.4234,0.1325,18.46,0.034917,1.0000,0.7993,1,0,0,1.0,1.0,0.018631,0.109884,0.015116,2
GUNUSDT,60,-1,0.5619,0.1713,0.2931,0.023560,0.030000,0.022991,0.042916,0.067439,0.7664,1.4305,0.3783,0.9241,0.6058,0.6500,1.0000,0.6713,0.1713,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8085,D,0.5619,0.4093,0.6244,0.193966,0.3783,0.1218,18.73,0.030654,1.0000,0.8029,1,0,0,1.0,1.0,0.016393,0.070034,0.048387,2
FARTCOINUSDT,60,-1,0.5826,0.2933,0.4258,0.183000,0.030000,0.029488,0.055044,0.086498,0.9829,1.8348,0.4234,0.9204,0.4887,0.6500,1.0000,0.7933,0.2933,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8357,D,0.5826,0.4601,0.8664,0.191700,0.4234,0.1325,19.42,0.039317,1.0000,0.8122,1,0,0,1.0,1.0,0.020942,0.144809,0.028415,2
MEUSDT,60,-1,0.5540,0.2933,0.4258,0.129300,0.030000,0.024547,0.045820,0.072003,0.8182,1.5273,0.4234,0.9358,0.3132,0.6500,1.0000,0.7933,0.2933,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.7804,D,0.5540,0.4525,1.3519,0.238323,0.3132,0.1325,18.47,0.032729,1.0000,0.7993,1,0,0,1.0,1.0,0.017483,0.106729,0.030162,2
POLUSDT,60,-1,0.5566,0.1480,0.2834,0.091650,0.030000,0.026201,0.048908,0.076855,0.8733,1.6303,0.3696,0.8132,0.7906,0.6500,1.0000,0.6480,0.1480,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8234,D,0.5566,0.4545,0.4676,0.176684,0.3696,0.1354,18.55,0.034934,1.0000,0.8005,1,0,0,1.0,1.0,0.018640,0.085325,0.037534,2
RPLUSDT,60,-1,0.5764,0.2933,0.4258,1.479000,0.030000,0.024302,0.045365,0.071287,0.8101,1.5122,0.4234,0.9313,0.4392,0.6500,1.0000,0.7933,0.2933,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8130,D,0.5764,0.4547,0.9641,0.205421,0.4234,0.1325,19.21,0.032403,1.0000,0.8094,1,0,0,1.0,1.0,0.017312,0.090602,0.018932,2
ONDOUSDT,60,-1,0.5593,0.2933,0.4258,0.224800,0.030000,0.025363,0.047344,0.074397,0.8454,1.5781,0.4234,0.8509,0.4690,0.6500,1.0000,0.7933,0.2933,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8311,D,0.5593,0.4976,0.9029,0.168665,0.4234,0.1325,18.64,0.033817,1.0000,0.8017,1,0,0,1.0,1.0,0.018054,0.103203,0.029359,2
JTOUSDT,60,-1,0.5569,0.2933,0.4258,0.237200,0.030000,0.025078,0.046813,0.073563,0.8359,1.5604,0.4234,0.9032,0.3776,0.6500,1.0000,0.7933,0.2933,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8025,D,0.5569,0.4688,1.1215,0.208900,0.3776,0.1325,18.56,0.033438,1.0000,0.8006,1,0,0,1.0,1.0,0.017855,0.119309,0.010961,2
ARBUSDT,60,-1,0.5603,0.2933,0.4258,0.107700,0.030000,0.025905,0.048356,0.075988,0.8635,1.6119,0.4234,0.9350,0.3481,0.6500,1.0000,0.7933,0.2933,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.7928,D,0.5603,0.4529,1.2164,0.228520,0.3481,0.1325,18.68,0.034540,1.0000,0.8021,1,0,0,1.0,1.0,0.018434,0.125348,0.027855,2
ICPUSDT,60,-1,0.5685,0.2933,0.4258,2.241000,0.030000,0.024106,0.044997,0.070710,0.8035,1.4999,0.4234,0.8604,0.5037,0.6500,1.0000,0.7933,0.2933,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8349,D,0.5685,0.4921,0.8406,0.166138,0.4234,0.1325,18.95,0.032141,1.0000,0.8058,1,0,0,1.0,1.0,0.017174,0.110219,0.020973,2
HBARUSDT,60,-1,0.5688,0.1843,0.3097,0.078040,0.030000,0.021883,0.040849,0.064191,0.7294,1.3616,0.3831,0.9274,0.6127,0.6500,1.0000,0.6843,0.1843,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8105,D,0.5688,0.4131,0.6252,0.193266,0.3831,0.1254,18.96,0.029178,1.0000,0.8060,1,0,0,1.0,1.0,0.015618,0.083803,0.051256,2
ZENUSDT,60,-1,0.6075,0.3140,0.4449,5.589000,0.030000,0.024155,0.047600,0.074799,0.8052,1.5867,0.4311,0.9317,0.5659,0.6500,1.0000,0.8140,0.3140,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8435,D,0.6075,0.4627,0.7618,0.183183,0.4311,0.1308,20.25,0.034000,1.0000,0.8234,1,0,0,1.0,1.0,0.017208,0.123815,0.011093,2
DOTUSDT,60,-1,0.5577,0.2933,0.4258,1.245000,0.030000,0.024062,0.044915,0.070581,0.8020,1.4972,0.4234,0.8672,0.4359,0.6500,1.0000,0.7933,0.2933,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8191,D,0.5577,0.4883,0.9714,0.181550,0.4234,0.1325,18.59,0.032082,1.0000,0.8009,1,0,0,1.0,1.0,0.017143,0.117269,0.019277,2
SNXUSDT,60,-1,0.6041,0.2933,0.4258,0.278000,0.030000,0.026101,0.048722,0.076563,0.8700,1.6241,0.4234,0.9246,0.5966,0.6500,1.0000,0.7933,0.2933,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8474,D,0.6041,0.4580,0.7098,0.179989,0.4234,0.1325,20.14,0.034802,1.0000,0.8218,1,0,0,1.0,1.0,0.018571,0.118705,0.035971,2
ATOMUSDT,60,-1,0.5633,0.3332,0.4620,1.817000,0.030000,0.023795,0.044417,0.069799,0.7932,1.4806,0.4382,0.7308,0.6009,0.6500,1.0000,0.8332,0.3332,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8719,D,0.5633,0.5997,0.7293,0.106866,0.4382,0.1288,18.78,0.031727,1.0000,0.8035,1,0,0,1.0,1.0,0.016956,0.092460,0.004403,2
