symbol,tf_minutes,side,final_score,ml_score,heur_score,entry_price,sl_pct,tp1_pct,tp2_pct,tp3_pct,risk_reward,risk_reward_tp2,predictors_score,raw_signals_score,indicators_score,market_score,coverage_score,consensus_score,price10_score,bounce_prob,bounce_score,breakout_prob,breakout_score,trend_strength,momentum_strength,volatility_regime,volume_spike_score,level_aware,market_quality_score,quality_multiplier,quality_grade,original_score,pred_vs_raw,pred_vs_ind,component_std,component_min,ml_heur_gap,score_per_risk,atr_pct,market_factor,score_factor,label_win,label_tp_level,label_pnl_pct,label_max_favorable,label_max_adverse,label_bars
BTCUSDT,1,1,0.5586,0.4524,0.5556,68935.101562,0.007512,0.003000,0.006000,0.010000,0.3993,0.7987,0.5768,0.8504,0.5316,0.5000,1.0000,0.9824,0.4524,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8797,D,0.6349,0.6783,1.0851,0.138813,0.5000,0.1032,74.35,0.000000,1.0000,0.8357,1.0,1.0,0.003000,0.007758,0.002410,16
SIRENUSDT,1,-1,0.5694,1.0000,0.0000,0.225540,0.022129,0.045552,0.047552,0.049552,2.0585,2.1488,0.5262,0.6455,0.6506,0.6500,1.0000,0.7542,1.0000,0.7000,0.3578,0.8000,0.1373,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0234,C,0.5563,0.8153,0.8089,0.053053,0.5262,1.0000,25.73,0.000000,1.0000,0.8003,1.0,1.0,0.045552,0.055600,0.000443,31
LINKUSDT,1,1,0.5510,1.0000,0.0000,8.781000,0.002012,0.003000,0.006000,0.010000,1.4909,2.9817,0.5241,0.8386,0.6535,0.5000,1.0000,0.7418,1.0000,0.7000,0.3473,0.8000,0.1412,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9405,C,0.5858,0.6250,0.8021,0.134327,0.5000,1.0000,273.80,0.000000,1.0000,0.8136,0.0,-1.0,-0.002012,0.000342,0.002847,6
INITUSDT,1,-1,0.6141,1.0000,0.0000,0.120960,0.018216,0.031642,0.033642,0.038709,1.7370,1.8468,0.5262,0.8304,0.7100,0.6500,1.0000,0.7542,1.0000,0.7000,0.3578,0.8000,0.1373,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9933,C,0.6182,0.6337,0.7412,0.109607,0.5262,1.0000,33.71,0.000000,1.0000,0.8282,0.0,-1.0,-0.018216,0.004712,0.036954,4
SIRENUSDT,1,-1,0.5871,1.0000,0.0000,0.223890,0.004774,0.036161,0.038161,0.046482,7.5751,7.9941,0.5198,0.7239,0.6102,0.6500,1.0000,0.7164,1.0000,0.7000,0.3255,0.8000,0.1492,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0488,C,0.5598,0.7180,0.8518,0.073644,0.5198,1.0000,122.98,0.000000,1.0000,0.8019,0.0,-1.0,-0.004774,0.000938,0.005538,1
LTCUSDT,1,1,0.5755,1.0000,0.0000,53.860001,0.006308,0.003000,0.006000,0.010000,0.4756,0.9512,0.7167,0.8269,0.5375,0.5000,1.0000,0.8148,1.0000,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8981,D,0.6408,0.8667,1.3332,0.133024,0.5000,1.0000,91.24,0.000000,1.0000,0.8384,1.0,1.0,0.003000,0.010026,0.002414,14
PUMPUSDT,1,-1,0.5752,1.0000,0.0000,0.002209,0.003476,0.007130,0.009130,0.010000,2.0514,2.6268,0.5241,0.8473,0.5210,0.6500,1.0000,0.7418,1.0000,0.7000,0.3473,0.8000,0.1412,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9840,C,0.5846,0.6186,1.0060,0.132816,0.5210,1.0000,165.49,0.000000,1.0000,0.8130,0.0,-1.0,-0.003476,0.003622,0.010412,13
PENGUUSDT,1,-1,0.5772,1.0000,0.0000,0.007268,0.002000,0.006624,0.008624,0.010000,3.3120,4.3120,0.5278,0.8390,0.6142,0.6500,1.0000,0.6000,1.0000,0.5000,0.1825,0.8000,0.3175,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0243,C,0.5635,0.6290,0.8593,0.113692,0.5278,1.0000,288.58,0.000000,1.0000,0.8036,0.0,-1.0,-0.002000,0.003027,0.014447,11
BTRUSDT,1,-1,0.5506,1.0000,0.0000,0.209340,0.032885,0.007150,0.013108,0.020257,0.2174,0.3986,0.7796,0.8631,0.3405,0.6500,1.0000,0.8148,1.0000,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8396,D,0.6558,0.9033,2.2897,0.198577,0.3405,1.0000,16.74,0.000000,1.0000,0.8451,1.0,1.0,0.007150,0.010605,0.026034,72
HUSDT,1,-1,0.6381,1.0000,0.0000,0.202660,0.028222,0.005388,0.009877,0.015265,0.1909,0.3500,0.8426,0.8518,0.5128,0.6500,1.0000,0.8148,1.0000,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9041,C,0.7058,0.9892,1.6431,0.141512,0.5128,1.0000,22.61,0.000000,1.0000,0.8676,1.0,1.0,0.005388,0.005921,0.010461,14
PENGUUSDT,1,-1,0.5728,1.0000,0.0000,0.007268,0.002000,0.006467,0.008467,0.010000,3.2333,4.2333,0.5278,0.8370,0.5992,0.6500,1.0000,0.6000,1.0000,0.5000,0.1825,0.8000,0.3175,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0222,C,0.5604,0.6305,0.8808,0.114514,0.5278,1.0000,286.42,0.000000,1.0000,0.8022,0.0,-1.0,-0.002000,0.003027,0.014447,10
TRUMPUSDT,1,-1,0.5841,1.0000,0.0000,3.407000,0.004800,0.003000,0.006000,0.010000,0.6250,1.2500,0.7796,0.8398,0.3973,0.6500,1.0000,0.8148,1.0000,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8851,D,0.6599,0.9284,1.9623,0.169975,0.3973,1.0000,121.69,0.000000,1.0000,0.8470,0.0,-1.0,-0.004800,0.002348,0.007631,9
BNBUSDT,1,-1,0.5563,1.0000,0.0000,619.489990,0.002000,0.003000,0.006000,0.010000,1.5000,3.0000,0.5634,0.9058,0.7260,0.5000,1.0000,0.6000,1.0000,0.8000,0.5446,0.3000,0.0686,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9409,C,0.5912,0.6220,0.7761,0.157269,0.5000,1.0000,278.16,0.000000,1.0000,0.8160,0.0,-1.0,-0.002000,0.001340,0.005924,9
BTCUSDT,1,-1,0.6460,1.0000,0.0000,68784.101562,0.002645,0.005104,0.006000,0.010000,1.9299,2.2685,0.7796,0.8740,0.4092,0.5000,1.0000,0.8148,1.0000,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9929,C,0.6507,0.8921,1.9052,0.191763,0.4092,1.0000,244.25,0.000000,1.0000,0.8428,0.0,-1.0,-0.002645,0.000220,0.009970,8
PUMPUSDT,1,-1,0.6044,1.0000,0.0000,0.002204,0.005014,0.005250,0.006000,0.010000,1.0471,1.1967,0.7796,0.8462,0.3977,0.6500,1.0000,0.8148,1.0000,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9133,C,0.6618,0.9213,1.9602,0.171465,0.3977,1.0000,120.55,0.000000,1.0000,0.8478,0.0,-1.0,-0.005014,0.001361,0.012704,8
NEARUSDT,1,-1,0.5557,1.0000,0.0000,1.044000,0.002618,0.005747,0.006000,0.010000,2.1949,2.2915,0.5647,0.8711,0.6396,0.5000,1.0000,0.6000,1.0000,0.8000,0.5511,0.3000,0.0662,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9785,C,0.5679,0.6483,0.8829,0.140184,0.5000,1.0000,212.21,0.000000,1.0000,0.8055,0.0,-1.0,-0.002618,0.000000,0.002874,4
SIRENUSDT,1,-1,0.5748,1.0000,0.0000,0.222420,0.014094,0.027991,0.030345,0.046897,1.9860,2.1530,0.5262,0.8381,0.5162,0.6500,1.0000,0.7542,1.0000,0.7000,0.3578,0.8000,0.1373,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9830,C,0.5847,0.6279,1.0194,0.129780,0.5162,1.0000,40.78,0.000000,1.0000,0.8131,1.0,1.0,0.027991,0.028640,0.004766,20
MOODENGUSDT,1,-1,0.5751,1.0000,0.0000,0.062800,0.003777,0.011279,0.013249,0.020476,2.9861,3.5076,0.5630,0.8281,0.5517,0.6500,1.0000,0.6000,1.0000,0.8000,0.5425,0.3000,0.0694,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0261,C,0.5605,0.6799,1.0204,0.110613,0.5517,1.0000,152.26,0.000000,1.0000,0.8022,0.0,-1.0,-0.003777,0.000796,0.007166,1
BTCUSDT,1,-1,0.5650,1.0000,0.0000,68793.398438,0.002502,0.005239,0.006000,0.010000,2.0935,2.3977,0.7796,0.5303,0.4600,0.5000,1.0000,0.8148,1.0000,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0030,C,0.5633,1.4701,1.6950,0.125004,0.4600,1.0000,225.77,0.000000,1.0000,0.8035,0.0,-1.0,-0.002502,0.000355,0.009834,7
HUSDT,1,-1,0.5666,1.0000,0.0000,0.202100,0.029011,0.006224,0.011410,0.017634,0.2145,0.3933,0.8426,0.7749,0.3816,0.6500,1.0000,0.8148,1.0000,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8593,D,0.6594,1.0873,2.2083,0.176180,0.3816,1.0000,19.53,0.000000,1.0000,0.8467,1.0,1.0,0.006224,0.009352,0.012370,11
HUSDT,1,-1,0.6004,1.0000,0.0000,0.202510,0.026744,0.006030,0.011055,0.017084,0.2255,0.4133,0.8426,0.8452,0.4201,0.6500,1.0000,0.8148,1.0000,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8745,D,0.6865,0.9969,2.0059,0.174523,0.4201,1.0000,22.45,0.000000,1.0000,0.8589,1.0,1.0,0.006030,0.011357,0.010320,10
BTCUSDT,1,-1,0.5703,1.0000,0.0000,68812.703125,0.002215,0.005518,0.006000,0.010000,2.4916,2.7093,0.7796,0.4899,0.5018,0.5000,1.0000,0.8148,1.0000,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0189,C,0.5597,1.5914,1.5537,0.122368,0.4899,1.0000,257.53,0.000000,1.0000,0.8019,0.0,-1.0,-0.002215,0.000635,0.009551,6
MOVEUSDT,1,-1,0.5861,1.0000,0.0000,0.025220,0.002232,0.006939,0.008939,0.010000,3.1083,4.0042,0.5241,0.6111,0.7424,0.6500,1.0000,0.7418,1.0000,0.7000,0.3473,0.8000,0.1412,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0461,C,0.5602,0.8577,0.7060,0.078396,0.5241,1.0000,262.53,0.000000,1.0000,0.8021,0.0,-1.0,-0.002232,0.001586,0.007534,1
BTCUSDT,1,-1,0.5627,1.0000,0.0000,68875.203125,0.002000,0.006420,0.006462,0.010000,3.2102,3.2312,0.5278,0.9089,0.6132,0.5000,1.0000,0.6000,1.0000,0.8000,0.3175,0.5000,0.1825,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0013,C,0.5620,0.5807,0.8607,0.162170,0.5000,1.0000,281.34,0.000000,1.0000,0.8029,0.0,-1.0,-0.002000,0.000510,0.008634,4
XPLUSDT,1,-1,0.5663,1.0000,0.0000,0.099900,0.002000,0.005434,0.006000,0.010000,2.7170,3.0000,0.5634,0.8087,0.5536,0.6500,1.0000,0.6000,1.0000,0.8000,0.5446,0.3000,0.0686,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0187,C,0.5559,0.6967,1.0177,0.102250,0.5536,1.0000,283.16,0.000000,1.0000,0.8002,0.0,-1.0,-0.002000,0.002002,0.011011,3
XPLUSDT,1,-1,0.5601,1.0000,0.0000,0.099900,0.002000,0.005434,0.006000,0.010000,2.7170,3.0000,0.5278,0.8314,0.5793,0.6500,1.0000,0.6000,1.0000,0.8000,0.3175,0.5000,0.1825,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0082,C,0.5555,0.6348,0.9110,0.114908,0.5278,1.0000,280.04,0.000000,1.0000,0.8000,0.0,-1.0,-0.002000,0.000000,0.011011,1
PUMPUSDT,1,-1,0.5676,1.0000,0.0000,0.002208,0.003222,0.006397,0.008397,0.010000,1.9858,2.6066,0.5278,0.8305,0.6793,0.6500,1.0000,0.6000,1.0000,0.5000,0.1825,0.8000,0.3175,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9916,C,0.5724,0.6355,0.7769,0.107758,0.5278,1.0000,176.20,0.000000,1.0000,0.8076,0.0,-1.0,-0.003222,0.000453,0.010870,1
PENGUUSDT,1,-1,0.5704,1.0000,0.0000,0.007275,0.003047,0.007120,0.009120,0.010000,2.3368,2.9932,0.5139,0.8347,0.5711,0.6500,1.0000,0.6819,1.0000,0.7000,0.2960,0.8000,0.1600,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9966,C,0.5724,0.6157,0.9000,0.121081,0.5139,1.0000,187.21,0.000000,1.0000,0.8076,0.0,-1.0,-0.003047,0.000000,0.013471,1
1000SHIBUSDT,1,1,0.5531,1.0000,0.0000,0.006609,0.009877,0.003000,0.006000,0.010000,0.3037,0.6075,0.7796,0.8735,0.4155,0.5000,1.0000,0.8148,1.0000,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8486,D,0.6517,0.8925,1.8763,0.189746,0.4155,1.0000,56.00,0.000000,1.0000,0.8433,1.0,1.0,0.003000,0.005447,0.004237,13
1000SHIBUSDT,1,1,0.5710,1.0000,0.0000,0.006621,0.011688,0.003000,0.006000,0.010000,0.2567,0.5134,0.8426,0.8915,0.4019,0.5000,1.0000,0.8148,1.0000,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8459,D,0.6750,0.9451,2.0966,0.211631,0.4019,1.0000,48.85,0.000000,1.0000,0.8537,1.0,1.0,0.003000,0.003625,0.006041,11
DOGEUSDT,1,1,0.5525,1.0000,0.0000,0.102840,0.012346,0.003000,0.006000,0.010000,0.2430,0.4860,0.7796,0.8936,0.4096,0.5000,1.0000,0.8148,1.0000,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8419,D,0.6563,0.8724,1.9032,0.197715,0.4096,1.0000,44.76,0.000000,1.0000,0.8453,1.0,1.0,0.003000,0.003306,0.009724,34
HUSDT,1,-1,0.5589,1.0000,0.0000,0.201890,0.026552,0.006142,0.011260,0.017401,0.2313,0.4241,0.7796,0.8447,0.3702,0.6500,1.0000,0.8148,1.0000,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8516,D,0.6562,0.9230,2.1060,0.182011,0.3702,1.0000,21.05,0.000000,1.0000,0.8453,1.0,1.0,0.006142,0.008321,0.000000,1
TAOUSDT,1,-1,0.5613,1.0000,0.0000,189.919998,0.002774,0.003712,0.012979,0.014979,1.3382,4.6790,0.5634,0.8545,0.6732,0.6500,1.0000,0.6000,1.0000,0.8000,0.5446,0.3000,0.0686,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9543,C,0.5882,0.6594,0.8370,0.105909,0.5634,1.0000,202.37,0.000000,1.0000,0.8147,0.0,-1.0,-0.002774,0.002633,0.003528,9
BTCUSDT,1,1,0.5716,0.3951,0.5272,69310.000000,0.013096,0.003000,0.006000,0.010000,0.2291,0.4582,0.6185,0.9554,0.4907,0.5000,1.0000,0.9611,0.3951,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8553,D,0.6683,0.6474,1.2604,0.188295,0.4907,0.1321,43.64,0.000000,1.0000,0.8507,1.0,1.0,0.003000,0.003132,0.000951,9
BCHUSDT,1,1,0.5612,0.3623,0.4998,561.809998,0.008182,0.003000,0.006000,0.010000,0.3666,0.7333,0.6064,0.9247,0.4843,0.5000,1.0000,0.9490,0.3623,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8618,D,0.6512,0.6558,1.2522,0.177149,0.4843,0.1375,68.59,0.000000,1.0000,0.8430,1.0,1.0,0.003000,0.004361,0.001264,8
BNBUSDT,1,1,0.5818,0.4134,0.5422,622.630005,0.007115,0.003000,0.006000,0.010000,0.4217,0.8433,0.6253,0.9310,0.4964,0.5000,1.0000,0.9679,0.4134,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8736,D,0.6659,0.6717,1.2597,0.176862,0.4964,0.1288,81.77,0.000000,1.0000,0.8497,1.0,1.0,0.003000,0.003068,0.000353,4
BNBUSDT,1,1,0.5513,0.4170,0.5451,622.820007,0.007412,0.003000,0.006000,0.010000,0.4047,0.8095,0.5637,0.9287,0.4936,0.5000,1.0000,0.9693,0.4170,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8566,D,0.6436,0.6070,1.1421,0.179465,0.4936,0.1281,74.37,0.000000,1.0000,0.8396,1.0,1.0,0.003000,0.003404,0.000241,4
INITUSDT,1,-1,0.5746,1.0000,0.0000,0.124080,0.019548,0.040508,0.042508,0.044508,2.0723,2.1746,0.5262,0.7039,0.6025,0.6500,1.0000,0.7542,1.0000,0.7000,0.3578,0.8000,0.1373,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0195,C,0.5636,0.7476,0.8734,0.065254,0.5262,1.0000,29.39,0.000000,1.0000,0.8036,0.0,-1.0,-0.019548,0.002901,0.036428,5
ETHUSDT,1,1,0.5517,0.5486,0.6501,1989.449951,0.012712,0.003000,0.006000,0.010000,0.2360,0.4720,0.6124,0.7646,0.5279,0.5000,1.0000,0.9820,0.5486,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8886,D,0.6209,0.8010,1.1602,0.103022,0.5000,0.1015,43.40,0.000000,1.0000,0.8294,1.0,1.0,0.003000,0.003056,0.000000,2
ETHUSDT,1,1,0.5732,0.5628,0.6615,1990.359985,0.013154,0.003000,0.006000,0.010000,0.2281,0.4561,0.6177,0.9503,0.4879,0.5000,1.0000,0.9767,0.5628,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8566,D,0.6691,0.6500,1.2661,0.186750,0.4879,0.0987,43.57,0.000000,1.0000,0.8511,1.0,1.0,0.003000,0.003336,0.000161,6
BNBUSDT,1,1,0.5832,0.6509,0.7335,623.440002,0.008337,0.003000,0.006000,0.010000,0.3598,0.7197,0.6503,0.9286,0.4936,0.5000,1.0000,0.9441,0.6509,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8727,D,0.6683,0.7003,1.3176,0.176371,0.4936,0.0826,69.95,0.000000,1.0000,0.8507,1.0,1.0,0.003000,0.003096,0.000209,5
XRPUSDT,1,1,0.5683,1.0000,0.0000,1.498200,0.013192,0.003000,0.006000,0.010000,0.2274,0.4548,0.8426,0.8882,0.3998,0.5000,1.0000,0.8148,1.0000,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8437,D,0.6736,0.9487,2.1073,0.211339,0.3998,1.0000,43.08,0.000000,1.0000,0.8531,1.0,1.0,0.003000,0.003271,0.003004,5
DOGEUSDT,1,-1,0.5691,1.0000,0.0000,0.102010,0.002000,0.004973,0.006000,0.010000,2.4864,3.0000,0.5634,0.8604,0.6842,0.5000,1.0000,0.6000,1.0000,0.8000,0.5446,0.3000,0.0686,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9943,C,0.5724,0.6548,0.8234,0.137330,0.5000,1.0000,284.55,0.000000,1.0000,0.8076,0.0,-1.0,-0.002000,0.001666,0.002059,2
ZAMAUSDT,1,-1,0.5522,1.0000,0.0000,0.022690,0.008699,0.013120,0.015120,0.019295,1.5082,1.7381,0.5198,0.8453,0.5588,0.6500,1.0000,0.7164,1.0000,0.7000,0.3255,0.8000,0.1492,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9465,C,0.5834,0.6149,0.9302,0.125730,0.5198,1.0000,63.48,0.000000,1.0000,0.8125,0.0,-1.0,-0.008699,0.000000,0.009696,4
AVAXUSDT,1,-1,0.5571,0.2194,0.3648,9.325000,0.002348,0.009354,0.011354,0.013354,3.9841,4.8360,0.4276,0.7901,0.5670,0.5000,1.0000,0.8961,0.2194,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0011,C,0.5565,0.5411,0.7541,0.135699,0.4276,0.1454,237.29,0.000000,1.0000,0.8004,0.0,-1.0,-0.002348,0.000429,0.002467,1
AVAXUSDT,1,-1,0.5633,0.2607,0.3878,9.345000,0.002506,0.010647,0.012647,0.014647,4.2495,5.0477,0.4429,0.8698,0.4844,0.5000,1.0000,0.9114,0.2607,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9854,C,0.5717,0.5092,0.9142,0.171892,0.4429,0.1270,224.83,0.000000,1.0000,0.8073,0.0,-1.0,-0.002506,0.002782,0.003317,12
STABLEUSDT,1,-1,0.5875,1.0000,0.0000,0.027524,0.006959,0.016795,0.018795,0.020795,2.4136,2.7010,0.5241,0.8580,0.5264,0.6500,1.0000,0.7418,1.0000,0.7000,0.3473,0.8000,0.1412,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9983,C,0.5885,0.6109,0.9958,0.135970,0.5241,1.0000,84.43,0.000000,1.0000,0.8148,0.0,-1.0,-0.006959,0.014424,0.013043,16
ETHUSDT,1,1,0.5556,0.4383,0.5623,1993.060059,0.014537,0.003000,0.006000,0.010000,0.2064,0.4127,0.5716,0.9137,0.5228,0.5000,1.0000,0.9771,0.4383,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8559,D,0.6492,0.6256,1.0933,0.167508,0.5000,0.1240,38.22,0.000000,1.0000,0.8421,1.0,1.0,0.003000,0.004425,0.000231,8
STABLEUSDT,1,-1,0.5731,1.0000,0.0000,0.027510,0.006512,0.015394,0.017394,0.019394,2.3640,2.6712,0.5241,0.8505,0.4900,0.6500,1.0000,0.7418,1.0000,0.7000,0.3473,0.8000,0.1412,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9885,C,0.5798,0.6162,1.0697,0.141280,0.4900,1.0000,88.01,0.000000,1.0000,0.8109,0.0,-1.0,-0.006512,0.013922,0.013559,14
INITUSDT,1,-1,0.5910,1.0000,0.0000,0.123540,0.008027,0.027921,0.029921,0.039054,3.4782,3.7273,0.5198,0.8330,0.5426,0.6500,1.0000,0.7164,1.0000,0.7000,0.3255,0.8000,0.1492,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0241,C,0.5771,0.6240,0.9580,0.123709,0.5198,1.0000,73.62,0.000000,1.0000,0.8097,0.0,-1.0,-0.008027,0.008337,0.011737,4
NEARUSDT,1,-1,0.6388,0.3547,0.4933,1.063000,0.003951,0.023707,0.025706,0.027706,5.9997,6.5058,0.5406,0.9126,0.5019,0.5000,1.0000,0.9462,0.3547,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0175,C,0.6279,0.5924,1.0770,0.173265,0.5000,0.1387,161.68,0.000000,1.0000,0.8325,0.0,-1.0,-0.003951,0.001881,0.004704,8
XPLUSDT,1,-1,0.6311,0.3227,0.4463,0.102500,0.006459,0.025488,0.027488,0.029488,3.9463,4.2559,0.5288,0.9138,0.4127,0.6500,1.0000,0.9343,0.3227,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0076,C,0.6264,0.5786,1.2814,0.186007,0.4127,0.1236,97.72,0.000000,1.0000,0.8319,0.0,-1.0,-0.006459,0.002927,0.007805,9
POWERUSDT,1,-1,0.5839,1.0000,0.0000,0.212690,0.009314,0.025597,0.027597,0.029597,2.7483,2.9631,0.5198,0.8820,0.5078,0.6500,1.0000,0.7164,1.0000,0.7000,0.3255,0.8000,0.1492,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9997,C,0.5841,0.5893,1.0237,0.150496,0.5078,1.0000,62.69,0.000000,1.0000,0.8129,0.0,-1.0,-0.009314,0.005595,0.012648,2
INITUSDT,1,-1,0.5728,1.0000,0.0000,0.123620,0.011161,0.028550,0.030550,0.038547,2.5580,2.7372,0.5198,0.7824,0.5501,0.6500,1.0000,0.7164,1.0000,0.7000,0.3255,0.8000,0.1492,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0143,C,0.5647,0.6644,0.9449,0.102554,0.5198,1.0000,51.32,0.000000,1.0000,0.8041,0.0,-1.0,-0.011161,0.005743,0.016179,4
NEARUSDT,1,-1,0.5785,0.3319,0.4545,1.064000,0.003880,0.024624,0.026624,0.028624,6.3457,6.8611,0.4692,0.6842,0.6239,0.5000,1.0000,0.9377,0.3319,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0360,C,0.5584,0.6858,0.7521,0.088045,0.4692,0.1226,149.07,0.000000,1.0000,0.8013,0.0,-1.0,-0.003880,0.002820,0.004699,10
DOTUSDT,1,-1,0.5822,0.3319,0.4545,1.374000,0.003495,0.015945,0.017945,0.019945,4.5626,5.1349,0.4692,0.7251,0.5939,0.5000,1.0000,0.9377,0.3319,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0313,C,0.5645,0.6471,0.7901,0.099566,0.4692,0.1226,166.59,0.000000,1.0000,0.8040,0.0,-1.0,-0.003495,0.002911,0.004367,7
ETHUSDT,1,-1,0.5616,0.1327,0.2529,1996.250000,0.002372,0.012544,0.017155,0.020138,5.2893,7.2336,0.3954,0.9201,0.5549,0.5000,1.0000,0.8640,0.1327,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9774,C,0.5746,0.4298,0.7127,0.197560,0.3954,0.1202,236.82,0.000000,1.0000,0.8086,0.0,-1.0,-0.002372,0.001027,0.002820,3
FARTCOINUSDT,1,-1,0.7070,1.0000,0.0000,0.204100,0.005229,0.022716,0.024716,0.026716,4.3443,4.7268,0.8426,0.6083,0.5757,0.6500,1.0000,0.8148,1.0000,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0896,C,0.6489,1.3852,1.4636,0.103545,0.5757,1.0000,135.21,0.000000,1.0000,0.8420,0.0,-1.0,-0.005229,0.002940,0.006859,5
DOTUSDT,1,-1,0.5861,0.2507,0.3978,1.373000,0.003497,0.015229,0.017229,0.019229,4.3545,4.9264,0.4392,0.9089,0.5458,0.5000,1.0000,0.9077,0.2507,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9884,C,0.5930,0.4832,0.8047,0.183175,0.4392,0.1470,167.60,0.000000,1.0000,0.8169,0.0,-1.0,-0.003497,0.002185,0.003642,5
1000PEPEUSDT,1,-1,0.5613,1.0000,0.0000,0.004526,0.004551,0.011736,0.013736,0.015736,2.5787,3.0181,0.5177,0.7363,0.5596,0.6500,1.0000,0.7038,1.0000,0.7000,0.3147,0.8000,0.1532,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0199,C,0.5503,0.7031,0.9251,0.084373,0.5177,1.0000,123.33,0.000000,1.0000,0.7977,0.0,-1.0,-0.004551,0.004485,0.010936,6
